"Attr1","Attr2","Attr3","Attr5","Attr6","Attr7","Attr9","Attr10","Attr12","Attr13","Attr15","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr24","Attr25","Attr26","Attr27","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr45","Attr46","Attr47","Attr48","Attr49","Attr51","Attr53","Attr54","Attr55","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.026806,0.6228,0.083793,-53.481,0,0.026806,1.0997,0.3772,0.055932,0.088803,2327.7,1.6057,0.026806,0.024375,79.6,1.0321,0.033949,0.21593,0.026806,0.15681,4.6397,4.3945,0.52616,0.029517,155.84,2.3421,1.8023,-0.022725,1.0997,0.43017,-0.020664,0.092535,0.19809,0.03087,172.16,0.11177,0.67442,77.988,-0.036905,-0.033558,0.47926,0.86325,0.98447,2078.4,0.071065,0.97707,0.14042,4.5855,3.9435,159.06,2.2947,2.5168,0
0.0025379,0.24263,0.17757,-24.206,0,0.0025379,1.9616,0.75737,0.01046,0.0016461,27426,4.1216,0.0025379,0.0012938,49.843,1.0701,0,-0.05184,0.48552,0.013309,0,3.4181,0.12255,0.0025875,59.615,6.1226,6.1226,0.0020388,1.9616,0.75737,0.0010393,0.048453,11.701,0,75.998,0.0094741,0.62779,65.818,-0.00069117,-0.00035235,0.24263,1.3062,1.3062,465,0.0033509,0.75746,0,7.323,13.955,45.146,8.085,3.3832,0
0.13007,0.40783,0.39824,55.531,0.35607,0.16152,1.1337,0.5646,0.92482,0.19866,660.92,2.452,0.16152,0.14247,79.631,1.0494,0.15844,0.44174,0.5646,0.47515,1.5844,5.0129,0.29636,0.14247,63.75,5.7255,0.3885,0.15844,1.1828,0.79777,0.13975,0.44847,0.060357,0.13975,159.23,0.52589,1.864,90.281,0.094734,0.083561,0.17465,1.3219,1.8679,41022,0.23039,0.88204,0.413,4.5836,4.5857,56.23,6.4912,2.6544,0
-0.1785,2.0027,-1.3418,2170.3,-5.8796,-0.1785,7.9222,-1.0027,-0.10675,-0.0058757,-15704,0.49933,-0.1785,-0.022531,2.5028,1.1228,0.56763,-0.27817,-1.6355,-0.023243,0.76077,2.1764,0.24522,0.07165,83.35,4.4256,3.695,0.60009,7.9222,-0.7136,0.075747,0.039723,0.095424,0.07165,12.156,-3.2858,0.16503,2.6795,0.43568,0.054995,1.6721,-1.4972,-1.0655,-201.43,0.17802,1.0283,-0.28832,145.84,37.811,77.037,4.738,11.829,0
0.12795,0.17068,0.30203,49.088,0.56661,0.12795,1.1038,0.79627,0.82993,0.15675,313.82,5.8588,0.12795,0.10103,43.89,0.98634,0.13603,0.56661,0.79627,1.1631,1.1856,4.307,0.058921,0.10103,49.042,7.4425,0.797,0.13603,1.3112,0.81279,0.10741,0.64186,0.027161,0.10741,102.96,0.84017,1.9712,48.445,0.065465,0.05169,0.15417,1.4643,1.4946,6123.7,0.16069,0.90599,0.020736,8.3162,6.1796,44.432,8.2148,2.329,0
0.070843,0.21805,0.21553,19.753,0.16963,0.090212,1.0704,0.76027,0.41372,0.083928,559.61,4.5861,0.090212,0.053236,28.147,1.2791,0.1033,0.21702,0.76027,0.56341,0.65248,4.2816,0.10966,0.053236,50.273,7.2604,0.47373,0.1033,1.6949,0.76027,0.060958,0.15165,0.046159,0.060958,86.268,0.54214,1.3891,30.128,0.051287,0.030266,0.21805,1.3422,1.3422,4122,0.093181,0.93424,0,12.968,6.2799,46.967,7.7714,2.9917,0
0.069418,0.45219,0.47337,-4.5652,0.1624,0.086876,1.1423,0.52573,0.19442,0.078993,1535.1,2.2114,0.086876,0.063829,103.39,0.90619,0.12732,0.22589,0.52573,0.19916,1.0685,4.3635,0.24739,0.063829,136.88,2.6665,0.28155,0.12732,1.4166,0.53106,0.09354,0.4882,0.10048,0.09354,188.28,0.18005,1.1966,118.1,0.10668,0.078376,0.44686,6.5908,6.6577,10933,0.13204,0.87543,0.010146,3.5303,4.3,119.83,3.0459,17.063,0
0.019165,0.95245,0.061045,4.9471,0,0.01924,4.0332,0.047548,0.020714,0.0048846,17647,1.0499,0.01924,0.0047705,0.45039,1.0305,0.018372,-0.01706,-0.031245,0.020605,788.9,3.7567,0.20956,0.0047762,84.445,4.3223,4.2152,0.018372,4.0332,0.047548,0.0045552,0.11646,1.6859,0.0045551,79.795,3.8509,1.0604,0.45245,0.017912,0.004441,0.92885,4.7074,4.7074,348.63,0.40307,0.99523,0,810.41,4.6002,84.06,4.3421,399.3,0
-0.54339,0.94304,-0.041042,-28.868,0,-0.54339,2.7341,0.056958,-0.59177,-0.17736,-709.83,1.0604,-0.54339,-0.19874,24.064,0.58466,0,-0.41685,0.01766,-0.51421,0,3.1046,0.32348,-0.39749,118.93,3.0691,2.9883,0.041511,2.7341,0.056958,0.015183,0.063836,0.53763,0,109.28,-3.0146,0.759,23.346,-0.058469,-0.021385,0.91824,0.46383,0.46383,-52.219,-9.5401,1.0444,0,15.168,4.2832,122.58,2.9775,22.265,0
-0.14842,0.93198,-0.079201,-456.07,0,-0.14842,0.07912,0.068016,-0.58653,-0.82459,-5214,1.073,-0.14842,-1.8759,627.31,0.51301,-0.12766,-0.30539,-0.07521,-0.070003,-6.0876,4.0481,11.774,-1.6126,364.82,1.0005,0.27165,-0.17406,0.07912,0.29849,-2.1999,0.0022792,-0.69851,-1.6134,799.36,-1.0915,0.14966,196.04,-0.21084,-2.6648,0.25305,0.082329,0.3613,-884.76,-2.1822,2.1672,3.3885,0.58185,2.1215,1167.4,0.31266,0.095771,0
0.1528,0.28062,0.37222,43.593,0.42453,0.19844,1.0232,0.7176,0.85598,0.21675,298.23,3.5636,0.19844,0.12524,44.823,0.82713,0.21219,0.54892,0.7176,1.0613,1.3702,3.6628,0.030431,0.12524,54.643,6.6797,0.75614,0.21219,1.7958,0.76639,0.13391,1.0356,0.025828,0.13391,83.841,0.78529,1.7662,45.864,0.067175,0.042395,0.23183,1.8123,1.9355,1712.4,0.21294,0.97729,0.067991,8.1432,9.3546,53.402,6.8349,4.0017,0
0.05757,0.83397,0.125,-83.387,0,0.070293,1.3744,0.16603,0.11799,0.094423,2345.7,1.1991,0.070293,0.051146,87.259,1.2134,0.11864,0.12945,0.15013,0.14035,2.391,3.4975,0.49688,0.051146,173.38,2.1052,1.5038,0.12023,1.3744,0.40426,0.08748,0.3764,0.15607,0.086323,131.86,0.17522,0.6583,95.624,0.05916,0.043046,0.59574,0.59453,1.4476,393,0.34674,0.94894,1.4349,4.183,8.1837,158.21,2.307,4.9214,0
-0.05367,0.87064,-0.093859,-35.537,0,-0.05367,1.7575,0.12936,-0.082287,-0.0075105,-24076,1.1486,-0.05367,-0.030539,16.216,1.0271,-0.031898,-0.057864,-0.036746,-0.015161,-1.3439,3.6247,0.49447,-0.020634,129.34,2.822,2.1141,-0.083179,1.7575,0.26626,-0.047329,0.011333,3.3852,-0.01815,114.43,-0.68739,0.73639,15.483,-0.072368,-0.041178,0.65223,0.29292,0.6029,-395.53,-0.41489,1.0295,1.0582,22.509,3.7163,135.46,2.6945,3.9795,0
-0.069757,0.31656,0.10681,-149.17,-0.020674,-0.07268,0.3301,0.68344,-0.41171,-0.068222,-5130.6,3.159,-0.07268,-0.22017,201.32,0.82838,-0.058505,-0.13419,0.60802,-0.061905,-2.7829,5.2278,0.95896,-0.22017,263.41,1.6929,0.94406,0.085488,0.3301,0.82347,0.25897,0.030073,-1.2644,-0.17723,307.42,-0.38312,0.57364,222.38,-0.10867,-0.32919,0.17653,0.95365,1.149,1.605,-0.10207,0.9136,0.20488,1.813,3.4401,195.2,1.8699,0.46061,0
0.020507,0.27889,0.52623,83.676,0.0072427,0.028586,1.0234,0.66032,0.1025,0.063302,2102.7,3.5857,0.028586,0.037378,21.388,1.057,0.012706,0.039289,0.66032,0.14462,0.17003,5.4111,-0.14419,0.037378,136.22,2.6796,0.045561,0.012706,0.78811,0.66032,0.016615,2.5153,0.28184,0.016615,49.459,0.4576,2.7262,21.889,-0.0071193,-0.009309,0.27889,3.3883,3.3883,135600,0.031056,0.97715,0,17.065,13.003,133.1,2.7422,3.9243,0
-0.034415,0.027202,0.58214,675.06,0.046633,-0.034415,0.58117,0.9728,-1.2652,-0.059218,-288.49,36.762,-0.034415,-0.059218,2.728,0.5392,0,0.15996,0.93138,-1.2652,0,3.0818,-0.82414,-0.11844,32.435,11.253,11.253,0.0013692,0.58117,0.9728,0.0023559,18.747,0.1334,0,62.42,-7.9233,22.241,5.1792,0,0,0.027202,2.4902,2.4902,702.83,-0.035378,0.56834,0,133.8,6.1147,17.084,21.365,1.4877,0
0,0.59723,0.22447,-4281.6,0.36234,0.012819,2.2225,0.40277,0.056573,0.019893,4930.6,1.6744,0.012819,0.0057678,21.378,1.0991,0.040222,-0.017854,0.36234,0.052564,1.4678,5.5871,0.25638,0.0057678,44.225,8.3009,3.1494,0.033623,2.2225,0.77341,0.015129,0.12798,0.27799,0.018098,69.316,0,1.4162,25.261,0.0088289,0.0039725,0.22659,0.73372,1.4089,86750,0,0.85863,0.92025,17.074,7.614,37.213,9.8084,4.0487,0
0.097038,0.10737,0.52004,125.96,0,0.097038,1.1603,0.89263,0.98287,0.089199,378.67,9.3135,0.097038,0.083633,59.192,0.81608,0,0.15012,0.80567,0.96391,0.3271,3.9824,-0.013991,0.18883,37.941,9.6202,8.8459,0.00056256,1.1603,0.89263,0.00048485,1.2703,0.5542,0,155.2,0.51572,4.3615,72.309,-0.006458,-0.0055659,0.098729,2.3414,2.3414,4993.7,0.10871,0.83266,0,6.1664,3.8018,31.058,11.752,3.0435,0
0.0082332,0.4086,0.30393,18.882,-0.17839,0.011965,1.0037,0.59033,0.029283,0.0090635,3333.3,2.4474,0.011965,0.0024238,3.3407,1.0531,0.012128,-0.21681,0.59033,0.10037,0.024659,3.8726,0.040725,0.0024238,30.322,12.037,0.029683,0.012128,4.9431,0.59033,0.0024569,0.51406,0.29915,0.0024569,37.153,0.18222,1.6333,3.3529,-0.020649,-0.0041828,0.4086,2.0535,2.0535,2266.6,0.013947,0.99635,0,109.26,10.795,30.211,12.082,17.172,0
-0.022506,0.8564,0.070931,46.588,0,-0.018065,0.4445,0.1436,-0.15082,0.002156,326180,1.1677,-0.018065,-0.040641,13.31,0.89274,0.00448,0.066062,0.13117,-0.0040662,0.1865,4.4788,1.7568,0.011089,101.1,3.6103,0.50494,0.012072,0.4445,0.87591,0.027159,0.64045,1.2146,0.010079,93.608,-1.3884,1.4569,13.682,-0.014543,-0.032718,0.11978,0.17744,1.0823,2136.3,-0.15672,1.0401,5.0995,27.422,4.5456,98.355,3.7111,0.54925,0
0.11434,0.8474,0.083564,-8.1937,0.044834,0.11481,1.1058,0.14968,0.38257,0.18033,1658.6,1.1801,0.11481,0.11103,33.992,0.97667,0.10001,0.050083,0.14968,0.21951,1.0694,4.8122,0.7796,0.11103,117.13,3.1161,0.11802,0.10001,1.0877,0.69696,0.09671,0.16031,0.16228,0.09671,118.44,1.1873,0.95755,37.588,0.028338,0.027403,0.30011,0.24285,1.1308,5422.4,0.76394,0.90432,3.6564,10.738,4.3221,105.93,3.4458,1.6779,0
0.0084376,0.54685,0.67697,56.234,0,0.0122,3.5598,0.45315,0.051438,0.014721,3809,1.8287,0.0122,0.0034273,13.959,1.1425,0.039926,0.1374,0.39354,0.088945,1.4397,2.9236,0.11013,0.0039859,24.798,14.719,6.384,0.068692,3.5598,0.76282,0.019297,0.66016,0.22749,0.011216,77.678,0.061976,3.2802,14.234,-0.00027541,-7.7368e-05,0.23719,5.2791,8.8865,567.81,0.01862,0.99657,0.68335,26.147,5.7283,24.32,15.008,41.47,0
0.031108,0.33056,0.18603,60.73,0,0.031108,0.48526,0.66944,0.63006,0.064105,3878.6,3.0252,0.031108,0.064105,17.361,1.1648,0,0.28706,0.62671,0.094107,0,3.6035,0.6812,0.14414,59.076,6.1785,0.92284,0,0.48526,0.86475,0,2.2581,0.028666,0,93.205,1.3477,4.3003,27.617,0,0,0.049373,0.87555,1.131,746.51,0.046468,0.64769,0.29175,21.024,4.8125,37.137,9.8285,0.63466,0
0.050262,0.40235,0.20676,0.10094,0,0.050262,3.1823,0.59765,0.12492,0.032237,1431.6,2.4854,0.050262,0.015794,22.976,1.0459,0.063148,0.18308,0.58644,0.25497,1.2714,3.6495,0.1051,0.015794,46.938,7.7762,7.7762,0.05351,3.1823,0.59765,0.016815,0.1826,0.11615,0.019843,61.437,0.25091,1.016,23.369,0.010823,0.003401,0.40235,1.529,1.529,922.57,0.0841,0.98443,0,15.886,9.4903,46.149,7.9092,8.1413,0
-0.4421,3.245,-2.6289,-546.52,-3.5776,-0.4439,1.4352,-2.245,-0.14732,-0.23212,-3555.3,0.30817,-0.4439,-0.30929,11.965,0.40539,-0.44292,-3.6888,-3.9296,-0.10211,-34.396,3.6515,2.2464,-0.30032,586.71,0.62211,0.57767,-0.43934,1.4352,-2.1714,-0.30612,0.0075086,-0.32565,-0.30861,91.993,-9.3968,0.11194,9.1607,-0.55369,-0.38579,3.0132,-3.6466,-3.527,-11782,0.19692,1.301,-0.032797,30.506,4.5609,766.32,0.4763,2.3312,0
0.096773,0.46831,0.42622,65.65,0.075643,0.10252,1.0545,0.28255,0.2189,0.086702,1394.5,2.1353,0.10252,0.072511,47.796,0.95073,0.076808,0.092609,0.28255,0.24948,0.57291,5.6655,0.17557,0.072511,127.5,2.8628,0.16401,0.076808,1.4661,0.28255,0.054327,0.47053,0.15894,0.054327,174.05,0.52272,1.5148,50.403,0.056745,0.040136,0.46831,2.6791,2.6791,197290,0.34249,0.94827,0,7.6367,2.8909,120.9,3.0189,13.406,0
0.18077,0.81211,0.19449,-19.212,0,0.18077,2.1818,0.18789,0.267,0.086682,1567.4,1.2314,0.18077,0.082852,50.218,1.2963,0.2063,0.53066,0.18526,0.23288,5.2427,3.4551,0.34264,0.098615,124.08,2.9417,2.4524,0.19016,2.1818,0.32182,0.087157,0.095582,0.12611,0.094556,134.98,0.6022,0.8439,55.013,0.19795,0.090726,0.67703,1.4625,2.505,554.67,0.96209,0.91869,0.7128,7.2683,4.3064,113.26,3.2226,16.983,0
0.042714,0.59769,0.071565,-14.448,0,0.051459,0.86638,0.40231,0.19812,0.13177,1911,1.6731,0.051459,0.059395,40.852,1.1416,0.059759,0.15104,0.39055,0.17637,6.8443,4.8839,0.60743,0.067677,112.2,3.2531,1.4137,0.021441,0.86638,0.56092,0.024748,0.29808,0.16269,0.068976,106.96,0.4405,0.9022,41.889,-0.0029433,-0.0033973,0.25973,0.60163,0.83882,5477.3,0.10617,0.94324,0.39424,8.9347,5.5215,109.42,3.3356,1.2956,0
-0.13665,0.70521,0.035795,-43.148,-0.34682,-0.13665,0.94358,0.26205,-0.27927,-0.027188,-4363.5,1.418,-0.13665,-0.06298,50.578,1.2393,-0.18713,-0.34682,0.26205,-0.083648,-0.81382,4.5809,0.31631,-0.06298,77.67,4.6994,-0.26535,-0.18713,2.3648,0.47796,-0.086248,0.041581,-0.21179,-0.086248,84.913,-0.45449,0.4587,47.725,-0.26479,-0.12204,0.48931,0.55181,1.0064,1363.7,-0.52145,1.0598,0.82391,7.2165,10.631,82.314,4.4342,4.5688,0
-0.054961,0.51729,0.03986,-42.997,0,-0.054961,1.8143,0.48271,-0.10625,0.0026872,38727,1.9331,-0.054961,-0.030293,51.482,0.90322,-0.032281,0.2347,-0.054961,0.009425,-1.4036,3.4571,0.26458,-0.020176,101.04,3.6125,3.6125,-0.054387,1.8143,0.48271,-0.029976,0.072006,0.62574,-0.017792,104.59,-0.21477,0.58235,49.984,-0.092117,-0.050772,0.51729,1.09,1.09,114.2,-0.11386,1.0299,0,7.0898,6.8726,104.07,3.5074,4.097,0
0.015492,0.57589,-0.042768,-99.456,0.01937,0.015589,1.0127,0.42337,0.035144,0.052884,4945.6,1.7364,0.015589,0.019397,76.22,0.96553,0.018162,0.019467,0.42337,0.073634,0.22885,4.3783,0.68272,0.019397,204.01,1.7891,0.031536,0.018162,0.82743,0.55569,0.022598,0.064068,0.42004,0.022598,169.12,0.092308,0.52524,77.188,-0.0087518,-0.01089,0.44358,0.70657,0.92739,-1021.9,0.036592,0.98746,0.31253,4.7888,3.9288,201.45,1.8118,1.3413,0
0.043234,0.55424,0.092336,3.9801,0.11442,0.056154,1.0518,0.41292,0.20337,0.063299,2178.2,1.8043,0.056154,0.038273,17.207,1.1308,0.07391,0.15027,0.41292,0.14426,0.52982,4.9545,0.37096,0.038273,72.244,5.0523,0.13335,0.07391,1.4874,0.69105,0.050375,0.065631,0.16471,0.050375,87.151,0.62506,1.0839,18.098,0.037191,0.025348,0.27611,0.65381,1.0942,8315.5,0.1047,0.95079,0.67356,21.212,5.2184,68.689,5.3138,2.3232,0
-0.56512,2.5321,-0.77365,-838.78,-1.5644,-0.56512,0.31477,-1.5321,-0.4481,-1.7756,-1653.6,0.39493,-0.56512,-1.7953,92.346,0.45465,0,-1.048,-2.0865,-0.22073,0,3.2861,8.0345,-3.5906,1232.5,0.29616,0.1475,0.038087,0.31477,-0.30953,0.121,0.0043317,13.584,0,558.93,-7.096,0.3234,77.828,-0.0062132,-0.019738,1.2611,-2.9893,-0.60394,-1495.1,0.36886,1.1886,-0.79797,3.9525,0.78228,1462.4,0.2496,0.61418,0
0.074648,0.23523,0.76477,244.51,0,0.074648,2.1906,0.76477,0.31735,0.034077,1150.2,4.2512,0.074648,0.034077,0,0.85223,0,0.25533,0.66172,0.31735,0,2.3849,-0.33694,0.080829,48.527,0,0,0.043678,2.1906,0.76477,0.019939,4.1378,0.058631,0,4.4466,0.54403,4.2512,99.967,0,0,0.23523,8.9548,0.76625,185.53,0.097608,0.012642,0,12.596,82.085,39.194,9.3127,13.353,0
0.00039684,0.44347,0.031868,-46.547,0,0.00039684,0.38622,0.55653,0.0044934,0.093687,4473.5,2.2549,0.00039684,0.0010275,65.317,0.99531,0.031968,-2.3976,0.52061,0.081592,1.0125,3.1488,1.0841,0.082579,89.196,4.0921,0.81494,0.024818,0.38622,0.91168,0.064259,0.33546,0.21817,0.082772,85.583,0.0057418,0.57827,69.802,-0.0038186,-0.009887,0.088316,0.63255,1.0362,44.891,0.00071306,0.999,0.63816,5.5882,18.011,83.464,4.3731,0.43898,0
-0.0085855,0.31791,0.31457,41.984,-0.013511,-0.0073794,1.4108,0.68209,-0.023212,0.023212,3543.3,3.1455,-0.0073794,-0.0052305,25.01,0.96762,-0.014221,0.01023,0.68209,0.099217,-87.138,3.4538,-0.025823,-0.0051149,61.382,5.9463,5.9463,-0.47956,1.4108,0.68209,-0.33991,1.1213,0.40904,-0.01008,71.41,-0.088812,1.6854,18.665,-0.054348,-0.038522,0.31791,1.8559,1.8559,894.39,-0.012587,1.0039,0,14.594,7.8664,82.247,4.4378,3.8389,0
0.070498,0.1286,0.45712,748.04,0.22949,0.090693,1.3358,0.80392,0.74918,0.41001,344.95,7.776,0.090693,0.27327,34.445,0.27693,0.089797,0.28998,0.80392,0.90109,3.6143,4.2866,-0.25233,0.27327,177.84,2.0524,0.69826,0.089797,0.34178,0.81147,0.27057,1.7859,0.031277,0.27057,398.1,2.2509,4.5174,46.011,0.044412,0.13382,0.12106,1.9058,1.9237,8843.5,0.087692,0.74861,0.0093854,10.597,1.0037,133.14,2.7416,0.78678,0
0.22139,0.30952,0.056548,28.634,0,0.27541,0.88602,0.69048,1.9887,0.49052,259.94,3.2308,0.27541,0.31084,6.7201,1.3361,0.28776,0.47944,0.68164,1.2296,19.593,4.3904,0.28483,0.32342,78.837,4.6298,2.0716,0.24484,0.88602,0.7339,0.27633,0.4264,0.023083,0.32478,56.02,13.571,1.2905,9.2862,0.12856,0.1451,0.13849,0.85778,0.91172,1389.5,0.32062,0.70427,0.062885,54.314,7.4037,57.051,6.3977,1.1007,0
-0.07631,0.57533,-0.072218,-19.728,0.24478,-0.07631,2.426,0.42467,-0.20157,-0.018353,-4716.5,1.7381,-0.07631,-0.031456,8.9417,0.7981,-0.072569,0.27089,0.17015,-0.077388,-9.9415,3.3912,0.20321,-0.028447,55.246,6.6068,4.3473,-0.075169,2.426,0.62143,-0.030985,0.22723,-0.47024,-0.029914,33.15,-1.284,0.65225,8.673,-0.10436,-0.043016,0.37857,0.61223,0.89589,-177.76,-0.17969,1.0314,0.46332,40.82,15.078,56.958,6.4082,3.4974,0
0.12384,0.68284,0.10283,-15.62,0.079692,0.16627,2.5994,0.31716,0.28302,0.090196,1063,1.4645,0.16627,0.063962,27.594,1.2268,0.18259,0.36369,0.29834,0.28123,11.081,3.4244,0.25477,0.068297,88.579,4.1206,3.5451,0.17869,2.5994,0.31716,0.068744,0.04932,0.090763,0.070241,92.861,0.63017,0.84053,29.631,0.11439,0.044007,0.58747,1.0241,1.0241,273.24,0.39046,0.93616,0,13.228,5.5924,82.49,4.4248,8.3934,0
-0.19345,1.1643,-0.25843,-182.21,-0.16874,-0.19383,1.1841,-0.16427,-0.17711,-0.13717,-2616.3,0.85891,-0.19383,-0.16368,119.77,0.82273,-0.1308,-0.35401,-0.21732,-0.13918,-2.0434,3.645,0.94797,-0.11659,300.77,1.2136,1.1407,-0.14399,1.1841,-0.095626,-0.1216,0.04668,-0.39045,-0.11046,241.94,-0.49787,0.40883,106.78,-0.1622,-0.13698,1.0944,-1.0015,-0.58301,-1141.1,1.1777,1.1512,-0.41786,3.0476,2.9877,337.34,1.082,7.2194,0
-0.050421,0.85434,0.073266,5.6925,0.10849,-0.050421,4.0168,0.14566,-0.059017,-0.0012969,-59858,1.1705,-0.050421,-0.012553,0.82055,0.77078,0.12451,0.046606,0.058074,-0.0060977,2.704,2.7565,0.18441,-0.012553,75.916,4.8079,4.8079,-0.090831,4.0168,0.14566,-0.022613,0.13296,0.16779,0.030998,73.969,-5.5837,1.0752,0.8024,0.079303,0.019743,0.85434,2.0121,2.0121,41.826,-0.34616,0.97731,0,444.83,4.9899,77.633,4.7016,55.486,0
-0.047254,0.34877,0.37776,226.45,0,-0.047254,0.4242,0.65123,-0.16267,-0.10387,-2889.2,2.8672,-0.047254,-0.1114,75.468,0.94151,0,0.14861,0.59431,-0.12633,1.6514,3.4152,-0.38795,-0.23348,228.36,1.5984,1.3313,0.0046201,0.4242,0.65123,0.010891,1.7672,3.64,0,133.29,-0.53877,1.9985,68.949,-0.0031938,-0.0075291,0.29048,1.963,1.963,982.67,-0.072561,1.1148,0,4.8365,6.312,249.95,1.4603,1.2787,0
0.024501,0.35981,0.27481,-31302,-1.2504,0.024501,0.0086668,0.64019,0.068095,2.827,5360.2,2.7793,0.024501,2.827,26606,1,0.024501,0.033852,-1.2259,0.068095,-4.1822,2.5393,41.244,2.827,31991,0.011409,0.011409,0.0045616,0.0086668,0.64019,0.52633,0.0065517,0.48951,2.827,26627,0.038783,0.0079649,56170,0.024501,2.827,0.35981,1.7521,1.7521,95.125,0.038271,0.15063,0,0.013719,17.045,15153,0.024087,0.02372,0
0.10337,0.05271,0.60171,205.62,0.36648,0.12801,1.1593,0.92007,2.4286,0.15681,126.99,18.972,0.12801,0.1325,31.863,1.0323,0.12403,0.44386,0.92007,2.4067,1.4883,4.9172,-0.34621,0.1325,23.086,15.811,2.3531,0.12403,0.9879,0.92007,0.12838,8.3852,0.011747,0.12838,80.259,1.2256,10.815,36.939,0.10054,0.10406,0.05271,2.6624,2.6624,49732,0.11234,0.86258,0,11.455,7.542,19.913,18.329,2.7957,0
0.022993,0.46624,0.079892,-23.155,0,0.023022,1.6575,0.53376,0.063204,0.063877,1607.4,2.1448,0.023022,0.01389,42.771,1.6906,0.032957,-0.028829,0.41021,0.22702,3.2643,3.886,0.2591,0.017014,67.991,5.3684,4.194,-0.29797,1.6575,0.53376,-0.17977,0.11778,0.1342,0.019884,88.359,0.11838,0.68612,36.253,-0.049895,-0.030103,0.36425,0.96024,0.96024,614.51,0.043076,0.98844,0,8.5339,8.0064,80.213,4.5504,2.9818,0
-0.093614,0.29598,0.48925,187.85,0.33911,-0.093898,0.89144,0.67705,-0.31725,-0.030327,-4127.3,3.3786,-0.093898,-0.10879,6.2706,0.60366,-0.09834,0.44422,0.67705,-0.087476,-1.0157,4.1807,-0.058426,-0.10879,111.58,3.2712,-0.33226,-0.09834,0.88039,0.67705,-0.11394,1.1857,-0.31782,-0.11394,183.66,-6.3136,2.6029,5.5898,-0.16606,-0.19241,0.29598,3.1523,3.1523,7417.8,-0.13827,1.1218,0,58.208,2.0576,125.17,2.916,4.0185,0
0.020094,0.19062,0.51823,35.838,0,0.028934,1.6326,0.80938,0.15596,0.038437,1108.7,5.246,0.028934,0.017722,87.025,1.1451,0.03382,0.014714,0.49868,0.28283,6.4842,4.2604,0.10569,0.017722,53.375,6.9053,6.7203,0.36401,1.6326,0.80938,0.22295,0.12992,0.093939,0.020715,151.94,0.051622,1.6952,110.91,0,0,0.18552,2.732,2.732,3.7934,0.024827,0.78347,0,4.1942,5.6224,41.475,8.8005,5.5109,0
0.1431,0.58759,0.39581,23.391,-0.00015518,0.18015,2.6945,0.41241,0.30743,0.067837,1173.3,1.7019,0.18015,0.066859,30.841,1.1989,0.17808,0.35877,0.37179,0.24802,606.74,3.9933,0.17152,0.066967,85.182,4.2849,4.2733,0.18358,2.6945,0.41336,0.068132,0.22282,0.10838,0.066089,115.31,0.62851,1.2869,33.096,0.17544,0.065111,0.58599,22.666,22.718,3897.5,0.34698,0.93371,0.0023086,11.835,4.3212,79.379,4.5982,148.09,0
0.14721,0.41784,-0.11927,-39.977,0.49861,0.14721,1.0755,0.58018,0.50081,0.10115,603.35,2.3932,0.14721,0.058909,18.134,0.84052,0.17136,0.49861,0.58018,0.60496,0.73752,4.018,0.15688,0.058909,46.177,7.9044,0.4101,0.17136,2.4993,0.70408,0.068572,0.097516,0.049607,0.068572,21.327,1.1857,0.17189,19.504,0.065792,0.026328,0.29394,0.70298,0.8531,-1243.1,0.25373,0.92977,0.21355,20.128,114.31,42.934,8.5015,3.0279,0
0.080903,0.62958,0.26641,46.595,-0.15094,0.10267,1.1643,0.35307,0.46763,0.14297,1529.2,1.5884,0.10267,0.09768,53.395,1.0407,0.14137,-0.17738,0.35307,0.20411,1.566,4.1391,0.52884,0.09768,88.77,4.1117,0.22455,0.14137,1.0635,0.7631,0.1345,0.34477,0.10953,0.1345,142.47,0.52616,1.5131,62.169,0.093767,0.08921,0.21955,0.68686,1.4845,3669.9,0.22914,0.85887,1.1613,6.8358,4.0977,76.242,4.7874,2.0448,0
0.4641,0.37457,0.45346,94.011,0,0.57546,2.1269,0.62543,1.5363,0.28055,229.12,2.6697,0.57546,0.27056,1.9014,1.2154,0.57748,1.4558,0.58584,1.2957,266.72,3.6065,0.17604,0.27158,86.748,4.2184,4.2184,0.5509,2.1577,0.62543,0.25901,0.094633,0.020854,0.27151,136.01,41.886,2.1811,2.5594,0.55624,0.26152,0.37457,3.6369,3.6369,1832.6,0.74204,0.7333,0,191.96,2.7216,64.279,5.6783,12.368,0
-0.29941,0.92414,0.075856,-9.1425,-0.081932,-0.29941,2.3474,0.075856,-0.32399,-0.12755,-1126.6,1.0821,-0.29941,-0.12755,22.242,0.79636,-0.29951,-0.12736,-0.19181,-0.32399,-8.4252,2.2714,0.38569,-0.12755,127.51,2.8626,2.8626,-0.29806,2.3474,0.075856,-0.12698,0.020332,-0.10285,-0.12759,152.57,-2.0932,0.9273,19.736,-0.29951,-0.12759,0.92414,0.97247,1.4929,14.17,-3.9471,1.1275,0,16.411,2.8006,143.7,2.5401,18.573,0
