"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr12","Attr13","Attr15","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
-0.001529,0.56471,-0.19397,"0.65652","5060.7",0,-0.001529,"0.77082",1.7075,0.43529,-0.00270758442386358,"0.016153","7472.8","1.7708",-0.001529,"-0.00089542","47.386","0.88555",0.020528,-0.000895461200585652,"-0.037555",0.19092,"0.048844","0.93068","-0.30825",3.4601,"0.30381","0.0075338","121.57","3.0038","3.0038",0.012064,1.7075,0.43529,0.00706530014641288,"0.087587","0.37921","0.012022","68.677","21.29","-0.0068971","0.26396","47.7",-0.0085834,-0.00502688140556369,"0.65652",0.56471,"0.33291","0.69175","0.69175",-559.59,"0.0070651","-0.0035125","1.0063",0,"7.7027","17.144","120.71",3.02367586903012,"2.7136",0
0.34312,0.01544,0.71675,"47.421","250.49",0,0.34312,"63.766",1.0057,0.98456,22.2227979274611,"0.35238","15.902","64.766",0.34312,"0.34117","81.813","0.98692",0.34073,0.341175300785522,"0.85796",0.17754,"22.952","131.41","2.6763",4.4569,"-0.25604","0.34118","8.3605","43.658","43.658",0.33163,1.0057,0.98456,0.32975042259123,"19.628","0.0014622","0.33879","155.74","73.926","1.5221","32.821","122.06",0.32946,0.327592721487521,"47.421",0.01544,"0.022905","3.6763","3.6763",20526,"0.32974","0.3485","0.66749",3.92357736596988e-17,"4.4614","4.9374","5.6037",65.1360103626943,"3.7553",0
-0.0097278,0.060445,0.29903,"5.9471","38.017",-0.17228,-0.0097278,"15.02",0.98816,0.90786,-0.160936388452312,"0.042691","673.2","16.544",-0.0097278,"-0.012672","105.06","0.86252",-0.012152,-0.00984435718911917,"-0.17228",0.90786,"0.54219","-0.15642","0.46684",4.4021,"-0.026536","-0.012672","28.399","12.852","-0.20104",-0.012152,0.77411,0.90786,-0.012297603626943,"1.3454","0.06548","-0.015829","132.25","27.187","-0.044023","2.2914","103.82",-0.054652,-0.0553068329015544,"5.9471",0.060445,"0.077807","1.4174","1.4174",7547.8,"-0.011982","-0.010715","1.012",0.0349117705373075,"3.474","13.425","28.74",16.3480850359831,"1.1985",0
0.01761,0.56145,0.10247,"1.202","-0.055576",0.085905,0.022043,"0.70141",1.0041,0.3938,0.04344646799117,"0.027965","3205.9","1.7811",0.022043,"0.0096432","16.33","1.1562",0.031798,0.017538093815357,"0.11148",0.3938,"0.10596","0.13969","0.26264",5.1133,"0.23257","0.0096432","81.351","4.4868","0.056637",0.031798,2.3207,0.44789,0.0316681605417787,"0.059876","0.25053","0.013911","92.527","76.198","0.17219","1.0004","16.398",-0.010082,-0.0100408325863958,"1.0862",0.50736,"0.22288","1.0093","1.1479",13302,"0.0041207","0.044717","0.99588",0.250990350431691,"22.352","4.7902","81.015",1.97906811731315,"5.8586",0
0.27391,0.11676,0.43763,"4.7481","159.59",0,0.27391,"7.5643",1.1064,0.88324,2.34592326139089,"0.28803","133.74","8.5643",0.27391,"0.24758","26.651","1.6055",0.27185,0.247568691250904,"0.60668",0.27391,"2.7292","53.769","0.98212",4.0015,"-0.04693","0.25215","50.459","7.2336","7.2336",0.26175,1.1064,0.88324,0.236578091106291,"1.464","0.012293","0.24572","126.5","99.853","3.3908","4.0562","34.91",0.2271,0.205260303687636,"4.7481",0.11676,"0.13824","1.9821","1.9821",4391.5,"0.23658","0.31013","0.75643",3.67808798583412e-17,"13.696","3.6554","38.521",9.47584789311408,"2.4829",0
0.0048828,0.87165,-0.40581,"0.52827","4211",0,0.0048828,"0.14725",3.4641,0.12835,0.00567595843117197,"0.014957","6140.4","1.1472",0.0048828,"0.0014095","7.288","0.76918",0.05884,0.00140954360439941,"0.011906",0.021209,"0.059442","1.0824","-0.74386",3.8731,"0.24214","0.0082373","92.083","3.9649","3.9131",0.0542,3.4641,0.13956,0.0156461995900811,"0.044967","0.2747","0.016986","43.808","36.52","0.070593","0.44787","7.4018",0.01191,0.00343812245604919,"0.52137",0.86026,"0.25221","0.23527","0.25582",-3030.1,"0.015646","0.038043","1.0003",0.0887417218543046,"50.082","9.9946","90.642",4.02680584939437,"6.3498",0
0.083281,0.3805,0.22431,"1.8044","17.825",0,0.083281,"1.6281",1.5895,0.6195,0.298637357908703,"0.052394","1667.6","2.6281",0.083281,"0.052394","32.803","1.0365",0.1166,0.0523944636678201,"0.31432",0.27816,"0.21888000000000002","6.8644","0.45149",4.2064,"0.23046","0.056486","87.16","5.3317","3.9076",0.10398,1.6047,0.70902,0.0654167977351368,"0.078956","0.10878","0.073355","110.49","77.686","0.58299","1.2921","35.068",0,0,"1.3224",0.27887,"0.23879","1.2469","1.4271",3607.7,"0.2653","0.13443","0.93713",0.164051654560129,"11.127","4.6984","64.036",5.69978843188582,"3.1994",0
0.1416,0.60287,-0.061101,"0.89865","-66.931",0.011075,0.10362,"0.61366",0.96144,0.36995,0.171877850946307,"0.077559","1697.2","1.6587",0.10362,"0.061988","55.792","1.4992",-0.054121,0.147279081377933,"-0.031415",0.36995,"0.27805","-0.31128","-0.13334",4.9296,"0.35606","0.061988","126.56","2.884","-0.089773",-0.054121,1.8815,0.36995,-0.0562916042602763,"0.015684","-0.70556","-0.032376","116.23","60.437","0.55415","0.47481","53.64",-0.080151,-0.0833655766350474,"0.89865",0.60287,"0.34674","0.80735","0.80735",-5195.9,"-0.040108","0.38274","1.0401",0.0734693877551018,"6.5422","6.0393","131.63",1.59477167548559,"3.648",0
-0.19573,0.70199,-0.23124,"0.5476","-29.66",0,-0.19371,"0.42453",2.9761,0.29801,-0.378983820163168,"-0.050006","-1721.7","1.4245",-0.19371,"-0.065088","2.888","0.87253",-0.16115,-0.0657672793252915,"-0.1988",-0.16188,"-0.21488000000000002","-4.0464","-0.32111",4.0363,"0.23498","-0.057923","61.127","6.1598","4.4851",-0.076027,2.9946,0.39432,-0.0255458485937973,"0.0070164","-0.20127","-0.054148","33.887","31","-8.3122","0.053086","2.8161",-0.20604,-0.069231544638957,"0.39871999999999996",0.51113,"0.16747","0.41385","0.54758",-2514,"-0.025528","-0.65679","1.0514",0.640448307103789,"126.39","11.774","62.687",5.82258916518303,"4.1328",1
0.005933,0.37144,0.030773,"1.2034","-35.034",0.005933,0.0048929,"0.48822",1.0205,0.18134,0.0323433368588049,"0.069929","3138.7","2.6922",0.0048929,"0.0079212","50.095","4.0635",0.026343,0.00581381675649192,"0.0048928999999999995",0.18134,"0.11909000000000002","?","0.037623",5.6154,"0.58628","0.0079212","91.228","4.001","0.070922",0.026343,0.63475,0.4015,0.0258138167564919,"0.06922","0.1889","0.042648","101.39","51.296","0.069984","0.64303","51.123",-0.011958,-0.0117177853993141,"0.49013999999999996",0.15128,"0.24994","0.22171","0.49087",12692,"0.020097","0.032717","0.9799",3.68026910775339,"7.2861","7.1156","89.395",6.74576943416182,"0.75518",1
0.05943,0.85546,0.35256,"1.6973","44.473",0.018833,0.05943,"0.16896",2.9874,0.14454,0.117541187872075,"0.041276","2532.2","1.169",0.05943,"0.019893","0","1.6846",0.10199,0.0198935529222735,"-0.13648",0.078263,"0.14414","2.3929","2.4858",2.8776,"0.25918","0.027949","63.25","5.7708","3.4108",0.069654,2.9874,0.48958,0.0233159268929504,"0.16057","0.17191","0.034139","94.931","94.931","?","1.6973","0",0.038109,0.0127565776260293,"1.0032",0.50561,"0.17329","1.0191","3.4519",265.98,"0.023316","0.41117","0.98034",2.42043724920437,"?","3.8449","61.775",5.90850655643678,"21.064",0
-0.041398,0.7827,-0.1956,"0.6041","-112.9",-0.00093183,-0.043106,"0.26988",0.97495,0.21123,-0.0872467464124517,"-0.0036599","-90066","1.2776",-0.043106,"-0.049737","25.738","1.2811",-0.036326,-0.0424616647007539,"0.009784",0.21123,"-0.0018702","-0.40864","-0.27882",5.2074,"0.89762","-0.049737","202.87","1.7992","-0.046411",-0.036326,0.88627,0.49986,-0.0372593466331607,"0.028926","7.1311","-0.041914","119.68","93.943","-0.67739","0.4804","25.094",-0.07626,-0.0782193958664547,"0.38133",0.49407,"0.5558","0.3011","0.71252",-31535,"-0.025691","-0.19598","1.0257",1.39516167211097,"14.181","3.8853","208.08",1.97330337806384,"1.2354",0
-0.025096,1.0198,-0.23991,"0.76474","-370.42",-0.14007,-0.025096,"-0.019387",0.91885,-0.019771,-0.0246087468131006,"-0.0017658","-2.2941e+005","0.98061",-0.025096,"-0.027313","238.35","1.2762",-0.02316,-0.0273124013712793,"0.039431",-0.048891,"-0.001591","-4.0618","-1.0898",3.1986,"1.0951","-0.027163","395.58","0.92269","0.92268",-0.022076,0.91885,-0.019771,-0.0240256842792621,"0.1154","108.26","-0.025205","263.04","24.696","-0.041827","0.17636","232.75",-0.046634,-0.0507525711487185,"0.76473",1.0198,"1.0838","-0.089806","-0.089806",-378.97,"-0.024026","1.2694","1.0272",0.00146679480046612,"1.5314","14.78","405.09",0.901010001961169,"4.1738",0
-0.11204,0.50265,0.30974,"1.7195","-28.938",0.13444,-0.11204,"0.98946",1.8975,0.49735,-0.260243426553935,"-0.022567","-4284.5","1.9895",-0.11204,"-0.059044","83.293","1.2076",0,-0.0590461133069829,"-0.16349",0.16455,"-0.085191","0","1.1925",3.8479,"0.24964","-0.11725","92.454","3.9479","3.3814",0.0071253,1.8975,0.49735,0.00375509881422925,"0.085328","0.24207","0","135.33","52.035","-0.25874","0.71367","92.989",-0.069216,-0.0364774703557312,"1.4727",0.43052,"0.2533","1.9148","1.9148",2182,"0.10427","-0.22526999999999997","0.89683",0.145028651854831,"4.3821","7.0145","82.814",4.40746074514541,"7.3055",0
-0.095886,0.65445,0.047295,"1.0867","-69.429",0,-0.095886,"0.528",1.5065,0.34555,-0.175818251829033,"-0.02753","-5759.4","1.528",-0.095886,"-0.063647","85.124","0.85739",-0.077718,-0.0636481911715898,"-0.07879",0.30514,"-0.063374","-4.0314","0.11611",3.7712,"0.43231","-0.054238","122.07","3.0044","2.5037",-0.12421,1.5065,0.40356,-0.0824493859940259,"0.0084661","-0.93598","-0.051587","142.47","57.348","-0.27291","0.44249","78.267",-0.13213,-0.0877066047129107,"0.90559",0.54537,"0.33284","0.84832","0.99075",279.26,"-0.082446","-0.27749","1.1004",0.315670669946462,"4.2879","6.3647","132.13",2.76234483011533,"3.6985",1
-0.13704,0.81808,-0.15842,"0.65864","-79.362",0,-0.13704,"0.22237",1.1346,0.18192,-0.295287551983452,"-0.095803","-2746.9","1.2224",-0.13704,"-0.12078","33.055","0.97781",-0.10772,-0.120782654680063,"-0.29411",0.10175,"-0.13287","-3.5888","-0.22817",3.7502,"0.71044","-0.097818","136.47","2.6746","1.5173",-0.10659,1.1346,0.53444,-0.0939450026441037,"0.039197","-0.34352","-0.094939","92.476","59.422","-1.3337","0.43722","30.216",-0.13606,-0.119918914154768,"0.37364",0.46409,"0.37389","0.262","0.76972",-891.29,"-0.093941","-0.75332","1.12",1.94585532102023,"11.042","6.1425","149.29",2.4447844168157,"1.6341",0
-0.044314,0.59185,-0.025036,"0.9518","-13.208",0,-0.044314,"0.68961",3.2546,0.40815,-0.0853094619308885,"0.019302","3438.9","1.6896",-0.044314,"-0.013616","10.008","0.98149",-0.017968,-0.0136158053216985,"-0.36102",0.20786,"0.10614","-0.67536","-0.049519",3.599,"0.16515","-0.009068","57.901","6.3039","5.5327",-0.019941,3.2546,0.48055,-0.00612702021753825,"0.10835","0.22126","-0.0055208","49.136","39.128","-0.49659","0.78001","9.9468",-0.1251,-0.0384379032753641,"0.83536",0.51945,"0.15863","0.80727","0.95048",-99.433,"-0.0061268","-0.10857","1.0136",0.177385765037364,"36.472","9.3284","58.255",6.26547309654442,"6.4373",0
0.093174,0.1959,0.09132,"1.4852","-18.944",0.21905,0.10393,"4.1046",1.1353,0.8041,0.552202327187716,"0.19461","503.24","5.1046",0.10393,"0.14235","60.733","1.1873",0.087857,0.0820699374614639,"0.18134",0.8041,"0.67038","1.3662","0.12675",5.4627,"0.25106","0.14235","106.82","3.4169","0.44848",0.087857,0.75114,0.81179,0.0773865938518453,"0.075853","0.051111","0.12034","132.61","71.878","0.76698","0.83974","68.95",0.049704,0.0437804985466397,"1.4269",0.18821,"0.29267","1.1161","1.1268",26501,"0.11916","0.11587","0.88084",0.00956348712846657,"6.0099","5.0781","94.094",6.03209181233728,"1.0134",0
-0.040882,0.99513,-0.20102,"0.79428","2060.2",0,-0.040882,"0.0048966",9.0138,0.0048727,-0.0418379982602466,"-0.0025454","-15831","1.0049",-0.040882,"-0.0045355","4.6627","0.84092",-0.03534,-0.00453549002640396,"0.016966",0.0038986,"-0.023056","-5.7502","-0.89795",3.6646,"0.10525","-0.0038647","39.416","9.2628","9.0955",-0.034906,9.0138,0.0048727,-0.00387250660098959,"0.053693","-1.9063","-0.0039206","29.304","24.641","-0.35505","0.67644","4.6434",-0.053279,-0.00591082562293372,"0.77993",0.97715,"0.10796","0.021766","0.021766",-928.61,"-0.0038725","-8.39","1.0048",3.68939191823838,"78.282","14.813","39.568",9.2245816916543,"40.263",0
0.0067312,0.60046,-0.12407,"0.70675","-4246.8",-0.014657,0.030414,"0.66538",2.52,0.39954,0.0718837154337036,"0.023333","3727.5","1.6654",0.030414,"0.012069","30.044","1.0062",0.059354,0.00267111111111111,"0.075045",0.27055,"0.058481","1.9547","-0.177",3.3111,"0.2374","0.024013","63.034","5.8556","4.126",0.070049,2.52,0.57658,0.0277972222222222,"0.046587","0.22813","0.023553","40.456","10.412","0.032451","0.2165","30.559",0.030969,0.0122892857142857,"0.49799",0.4231,"0.17078","0.56997","0.82255",-253.95,"0.027797","0.016847","0.99519",0.443910497071632,"12.149","35.055","61.282",5.9560387615221,"3.595",0
0.14244,0.48912,0.30355,"1.6243","16.74",0,0.18549,"1.0445",3.0571,0.51088,0.381486127964132,"0.067806","861.25","2.0445",0.18549,"0.060676","17.501","1.0482",0.16902,0.046593176539858,"0.56117",0.495,"0.33579","6.5099","1.444",3.8161,"0.11991","0.061498","59.44","6.1406","6.1044",0.071325,3.0571,0.51088,0.0233309345458114,"0.29138","0.085441","0.055288","77.38","59.879","0.97176","1.3228","17.919",0.14722,0.0481567498609794,"1.6147",0.48623,"0.16285","2.4303","2.4303",1987.8,"0.023331","0.27881999999999996","0.94266",0.00565690573128717,"20.856","6.0956","58.054",6.28735372148983,"14.543",0
0.19513,0.43951,0.11684,"1.3079","-40.608",-0.017068,0.21151,"1.1354",1.1302,0.499,0.557397354134823,"0.22937","615.56","2.2753",0.21151,"0.18616","70.968","1.1467",0.21016,0.172650858255176,"-0.0053013",0.499,"0.55569","2.0905","0.23196",4.2595,"0.35579","0.18616","137.77","2.6493","0.47818",0.21016,1.4005,0.55905,0.185949389488586,"0.10289","0.055735","0.18497","146.89","75.923","0.8833","0.72572","80.209",0.16107,0.142514599185985,"1.1292",0.37946,"0.37746","0.99066","1.1099",2123.8,"0.11521","0.39105","0.88479",0.243567134268537,"5.1432","4.8075","121.9",2.97844305065093,"2.2557",0
-0.0074215,0.56226,-0.31192,"0.44524","-182.16",-0.036876,-0.0074215,"0.77069",0.97284,0.43333,-0.0131994095258421,"0.063148","3213.1","1.7785",-0.0074215,"-0.0073374","63.743","0.9045",-0.009622,-0.00762869536614448,"-0.036876",0.43333,"0.1136","-0.092546","-0.41609",4.3494,"0.55312","-0.0073374","197.39","1.8491","-0.017113",-0.009622,1.0563,0.43333,-0.00989062949714239,"0.0075443","0.29974","-0.009513","88.807","25.065","-0.042015","0.13108","62.011",-0.080916,-0.0831750339213026,"0.44524",0.56226,"0.54079","0.57804","0.57804",-6974,"-0.027918","-0.017127","1.0279",0.010177001361549,"5.7262","14.562","202.9",1.73023156546793,"1.3492",0
0.023389,0.47503,0.41432,"3.4885","51.648",-0.061381,0.023389,"1.1051",2.1196,0.52496,0.1404829118866,"0.039788","2056.0","2.1051",0.023389,"0.011035","31.731","1.0825",0,0.0110346291753161,"0.06617100000000001",0.014875,"0.17753","?","0.98838",3.7376,"0.16086","0.019896","36.891","9.894","3.4677",0.0084472,2.1196,0.55736,0.00398528024155501,"0.82017","0.25982","0","76.503","44.772","0.12693","2.3818","40.829",-0.060944,-0.0287525948292131,"1.2227",0.16649,"0.10107","1.2523","1.3296",2264.5,"0.22283","0.044553","0.77788",0.587759067357513,"11.503","8.1524","28.671",12.7310949606583,"5.0564",0
0.28022,0.11608,0.55808,"7.5104","93.608",0,0.34551,"7.6147",1.7215,0.88392,4.03063426698242,"0.23794","103.44","8.6147",0.34551,"0.2007","47.279","1.4589",0.37436,0.162776648271856,"1.1244",0.87528,"2.9662","12.933","1.5668",3.9192,"-0.045346","0.20085","23.171","15.753","11.633",0.37116,1.7215,0.88392,0.215602672088295,"2.2724","0.008825","0.21746","95.202","47.923","1.2567","4.9092","60.274",0.31026,0.180226546616323,"5.5462",0.085721,"0.063482","2.4815","2.4815",4633.4,"0.21561","0.31701","0.79994",0.0343458684043804,"7.7202","7.6163","18.175",20.0825935301735,"4.8329",0
0.021354,0.47949,0.090095,"1.2076","-33.957",-0.011074,0.036345,"1.0855",1.5747,0.52051,0.0837596792035398,"0.064465","1724","2.0855",0.036345,"0.02308","50.437","1.0396",0.03589,0.0135606782244237,"0.019144",0.28102,"0.18045","5.6254","0.18928",4.0077,"0.28955","0.027114","103.07","3.5412","3.2047",0.038099,1.5747,0.56528,0.0241944497364577,"0.080237","0.15816","0.022791","113.39","62.953","0.098133","0.70616","51.688",-0.02928,-0.018594017908173,"1.0929",0.43392,"0.28239","1.0935","1.1876",917.1,"0.024194","0.041025","0.97712",0.087548750264164,"7.2368","5.798","100.58",3.62900995575221,"3.3084",0
-0.016285,0.25018,0.65618,"3.6228","48.138",0.18889,-0.0099159,"2.9742",0.98951,0.74408,-0.0396350627548165,"0.011081","5695.2","3.9971",-0.0099159,"-0.0068527","15.429","0.77775",-0.013786,-0.0164576406504229,"0.20373",0.74408,"0.03863","-0.094276","7.0079",4.9531,"0.011477","-0.0068527","62.446","5.8451","-0.055105",-0.013786,1.4812,0.74408,-0.013932148234985,"2.5442","0.67621","-0.0095276","68.067","52.638","-0.26624","3.3783","15.267",-0.039736,-0.040157249547756,"3.6228",0.25018,"0.17108","7.9467","7.9467",58908,"-0.010602","-0.021887","1.0106",0.00771422427695953,"23.656","6.9342","63.108",3.95519226157167,"15.454",0
0.31469,0.26195,0.31661,"2.2134","46.26",0,0.39488,"2.8175",2.1689,0.73805,1.5132980761861,"0.20688","213.09","3.8175",0.39488,"0.18207","13.499","0.97717",0.28827,0.145091982110747,"1.1244",0.71749,"1.4068","?","0.74947",4.0487,"0.082381","0.18207","50.493","7.2288","7.2009",0.28262,2.1689,0.73805,0.130305684909401,"0.3227","0.025524","0.13291","83.025","69.526","3.9232","1.906","15.521",0.23446,0.108100880630734,"2.2048",0.26094,"0.13834","1.7471","1.7471",3541.8,"0.13031","0.42636999999999997","0.82845",0.00136847097080147,"27.039","5.2498","43.913",8.31187246110217,"5.1341",0
0.020795,3.6837e-05,0.99996,"27146","12918",0.075203,0.025676,"27145",0,0.99996,697.016586584141,"?","0.52367","27146",0.025676,"?","?","?",-0.027867,395.639197776926,"0.092848",0.99996,"564.5","-10","?",2.7347,"?","?","0.48249","756.5","-756.5",-0.027867,0.053543,0.99996,-530.188868691974,"2028.5","-4.3459e-005","?","?","?","?","27146","0",-0.027867,-530.188868691974,"27146",3.6837e-05,"0.0013219","?","?",542.91,"?","0.020794999999999998","?",3.16312652497777e-06,"?","0","?",1.42684027002575,"?",0
0.14225,0.32304,0.13111,"1.4059","-1.0779",0.34646,0.14225,"1.9897",1.0167,0.64273,0.440347944526993,"0.023218","488.74","3.0956",0.14225,"0.013691","5.5483","1.0375",0.14735,0.139913445460805,"0.34646",0.64273,"0.74682","0.14417","0.24019",3.6342,"0.022298","0.013691","11.537","31.638","0.45614",0.14735,10.402,0.64273,0.144929674436904,"0.29353","0.043111","0.014181","12.623","7.0742","0.90064","0.91692","5.6407",0.04835,0.047555817842038,"1.4059",0.32304,"0.031608","1.1775","1.1775",564.69,"0.016383","0.22132","0.98362",0.0532571997572853,"65.786","51.596","11.348",3.1472882615156,"19.035",0
0.49454,0.050847,0.65866,"13.954","151.8",0,0.60482,"18.667",1.7977,0.94915,11.8949003874368,"0.37199","27.754","19.667",0.60482,"0.33645","32.183","1.2224",0.6016,0.275095955943706,"1.1686",0.90065,"10.983","1020","2.2674",3.0132,"-0.1212","0.33655","15.517","23.523","23.523",0.6016,1.7977,0.94915,0.334649830338766,"5.7325","0.0025469","0.33465","84.876","52.693","3.1201","10.836","48.37",0.53771,0.299109973855482,"13.954",0.050847,"0.042512","3.2674","3.2674",679.01,"0.33465","0.52104","0.66427",3.16072275189507e-06,"11.341","6.9269","10.324",35.3550848624304,"6.1883",0
0.11253,0.2564,0.35292,"2.3764","32.475",0,0.11253,"2.9001",3.0917,0.7436,0.438884555382215,"0.059294","510.51","3.9001",0.11253,"0.036398","10.633","1.4264",0.11633,0.0363974512404179,"0.19831",0.73852,"0.71497","5.4797","0.90335",3.294,"0.068541","0.036401","31.356","11.64","11.64",0.10707,3.0917,0.7436,0.0346314325452017,"0.17353","0.045676","0.037626","66.683","56.049","1.2494","2.0252","11.015",0.045541,0.0147300837726817,"2.3764",0.2564,"0.085907","1.9033","1.9033",694.5,"0.03463","0.15134","0.96394",-4.43194959333963e-17,"34.327","6.5121","30.27",12.058112324493,"7.9137",0
0,0.68446,0.30629,"2.4559","?",0.074114,0.050782,"0.461",0.81221,0.31554,0.241382260671166,"0.062524","4919.6","1.461",0.050782,"0.062524","50.001","1.1809",0,0,"0.052435",0.10215,"0","?","0.63371",6.662,"0.82567","0.13689","?","0","0",0.0033505,0.81221,0.77834,0.00412516467416062,"0.6732","?","0","168.54","118.54","0","1.927","?",0,0,"0.75486",0.21038,"?","0.65284","1.6104",1406500,"1","0.0","0.022256",1.50244026113963,"7.2998","3.0791","94.545",3.86068067306778,"1.6805",0
0.089626,0.28056,0.35544,"2.3308","50.122",0.17185,0.11457,"2.2482",0.97261,0.63074,0.428956531506234,"0.096831","665.28","3.5643",0.11457,"0.072074","29.273","1.0527",0.11351,0.0921499881761446,"0.22513",0.63074,"0.45973","0.69449","0.94166",4.2055,"0.047554","0.072074","59.647","6.1193","0.40458",0.11351,1.7602,0.64421,0.116706593598667,"0.78942","0.060341","0.071405","94.529","65.256","0.70301","1.8535","28.471",0.074153,0.0762412477766011,"2.2189",0.26709,"0.16342","1.671","1.7067",5705.3,"-0.02816","0.1421","1.0282",0.161984335859467,"12.469","5.5934","61.327",3.64150660825939,"4.2113",0
