"X1","Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr12","Attr13","Attr15","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","Attr65","Attr66","Attr67","Attr68","Attr69","class","Attr70"
2164,-0.86137,0.37222,0.11326,1.3051,-10.315,-1.6636,-1.1907,1.6866,2.2676,0.62778,-3.207964006,-0.51021,-117.43,2.6866,-1.1907,-52880.3320846454,0.75787,0.85934,-1.1868,-0.379859764,-1.5752,-0.91159,-2.2235,-9.6944,0.21969,3.5824,0.16415,-0.52509,62.17,9.0782,9.0527,0.088412,2.2676,0.62883,0.03898924,0.45807,-0.010761,-0.52336,50.609,49.851,-182.94,1.2925,0.51001,-1.2205,-0.538234256,1.3015,0.37117,0.11015,1.2177,1.2197,1.3051,0.03899,0,1.4326,0.00167256,481.61,7.3218,59.746,6.109329957,4.3983,-2.314156642,119910.284082946,-1.37208894835771,20.0211901818824,0.0023123084647847,0,0
2165,0.10659,0.079168,0.91234,12.524,175.11,0,0.13161,11.631,2.0278,0.92083,1.662414107,0.075047,189.88,12.631,0.13161,1514.79153809958,0,0.64054,0.13161,0.052564355,0.30009,0.33484,1.6062,NA,107.37,2.2321,-0.42289,0.064904,15.239,23.952,23.952,0.13161,2.0278,0.92083,0.06490285,11.832,0.017341,0.064904,9.862,9.862,NA,11.832,0,0.11105,0.054763783,12.524,0.079168,0.04175,108.37,108.37,155.69,0.064904,0.11576,0.9351,2.17e-06,NA,37.011,14.25,25.6138844,238.66,1.34633829,-3071.54210065172,0.115754265173811,2.22263629787141,NA,1,0
2166,-0.18122,0.40569,0.80538,46.816,-255.11,0,-0.18122,1.465,1.1913,0.59431,-10.30889129,0.71211,174.55,2.465,-0.18122,-10230.2251633844,22.709,0.78367,0,-0.152119533,-0.095561,0.50098,2.091,NA,4.5492,3.8223,0.25843,-0.3122,NA,0,0,0.2482,1.1913,0.63274,0.208343826,5.6623,0.013135,0,221.66,198.95,-2.4451,42.6,NA,-1.0295,-0.864181986,2.0286,0.017579,NA,3.357,3.574,5349.8,1,-0.30492,0.01086,0.653044707,16.073,1.8347,5.3861,67.76835997,6.7288,-0.4467073,12188.1155737828,-0.304925039120997,1.47917753110333,NA,0,0
2167,0.0099888,0.32272,0.16918,1.5242,-1.3121,0.039093,0.014649,2.0568,1.0061,0.66376,0.045392291,0.042317,1496,3.0987,0.014649,1824.8666224616,32.363,1.0795,0.017581,0.009928238,0.055632,0.66376,0.22954,0.095063,0.33297,4.6138,0.15733,0.007873,63.69,5.7308,0.054479,0.017581,2.7035,0.66376,0.017474406,0.1261,0.12991,0.0094489,88.511,56.148,0.060545,1.013,32.56,-0.046508,-0.046226021,1.5242,0.32272,0.17449,1.3064,1.3064,6952.7,0.0060305,0.015049,0.99397,0.020368808,11.278,6.5007,63.306,3.117563213,3.662,0.03095229456,-1835.95573372492,0.0150488128239123,5.94692043976829,3.96978477660405e-05,0,0
2168,0.07399,0.2452,0.33288,2.6495,59.511,0.04424,0.093222,3.0783,0.94051,0.7548,0.461952428,0.12724,747.89,4.0783,0.093222,16310.6549532433,78.282,1.1786,0.087902,0.078670083,0.28462,0.74532,0.4096,21.758,0.71537,4.9535,0.26071,0.099118,102.63,3.5832,2.9491,0.22283,0.94051,0.7982,0.236924647,0.083719,0.071478,0.093462,200.95,122.66,0.36681,1.65,101.82,0.061458,0.065345398,2.1806,0.2018,0.27908,1.6221,1.7154,2.6495,0.23692,0.098026,0.74772,0.057498675,4.6626,2.9756,78.317,4.660604559,2.0212,0.301753417,-15340.2144195824,0.0980259671436142,2.82537250660899,0.00720504799863976,0,0
2169,0.020768,0.62378,0.2838,2.9304,167.42,0,0.020768,0.60312,0.46758,0.37622,0.141259693,0.15403,3161.4,1.6031,0.020768,1079.23037088919,81.276,0.81578,0.041093,0.044415929,0.10424,0.3744,0.11546,1.4003,0.49862,3.7395,1.3341,0.044417,126.21,2.8919,0.68159,0.04241,0.46758,0.77855,0.090701057,0.039431,0.22517,0.087884,331.78,250.51,0.19947,2.2222,89.384,-0.010159,-0.021726763,0.69066,0.14702,0.34579,0.66099,1.3679,1557.7,0.090702,0.055203,0.95917,1.267237255,4.4908,1.457,114.77,3.180383621,0.82149,0.0332931808,-504.554515472969,0.0552017436606241,1.64756871035941,0.00802886873371575,0,0
2170,0.15612,0.53861,0.37531,1.8289,23.805,0,0.19835,0.85663,1.8966,0.46139,0.438081145,0.11219,923.96,1.8566,0.19835,11447.4611752357,50.722,1.9288,0.2049,0.082315723,0.27572,0.38985,0.31663,14.944,2.1831,3.8444,0.28179,0.10809,98.23,3.7158,3.1236,0.21418,1.8966,0.54723,0.112928398,0.012471,0.08186,0.10804,158.28,107.56,0.59237,1.2468,57.179,0.19048,0.100432353,1.5374,0.45277,0.26912,2.6838,3.1831,2623.3,0.11293,0.33837,0.89624,0.186046512,7.1961,3.3935,87.137,4.188881772,11.032,0.289852392,-21711.0420853981,0.338368841977503,5.05342250406331,0.00501073594182307,0,0
2171,0.15172,0.036024,0.7873,22.855,690.43,0.44508,0.1875,26.67,1.4026,0.96075,5.204863424,0.35765,62.162,27.759,0.1875,43878.0270695312,14.406,1.0968,0.16322,0.10817054,0.55052,0.96075,4.8786,3.8709,4.4561,5.2443,-1.2076,0.31703,31.183,11.705,4.5309,0.16322,0.62192,0.96075,0.116369599,20.863,0.006325,0.27598,44.289,29.883,6.4998,22.207,20.205,0.13919,0.099237131,22.855,0.036024,0.085432,5.4378,5.4378,138180,0.28703,0.15792,0.71297,0.003357793,25.337,12.214,22.232,38.93515434,3.3474,4.21159548,-61542.8191278344,0.15791829300026,1.78153181760447,0.0242377037973296,0,0
2172,-0.014788,0.6134,0.098627,1.3952,-11.651,0.021588,-0.014709,0.61356,0.99554,0.37636,-0.058939734,0.012186,7548.1,1.6303,-0.014709,-1159.39043318905,25.511,0.72555,-0.010579,-0.01485425,0.037849,0.37636,0.048227,-0.043269,0.15131,4.1561,0.24191,-0.0060428,37.255,9.7973,-0.017247,-0.010579,2.4508,0.7402,-0.010626394,0.12323,0.5968,-0.0043463,47.6,22.089,-0.086927,0.7135,25.397,-0.05495,-0.055196175,0.56763,0.24956,0.10207,0.5774,1.1356,1412.7,-0.0044814,-0.039294,1.0045,0.99394197,14.308,16.524,37.422,3.989180958,3.7343,-0.0241088764,1154.23168350747,-0.039292167074078,10.0939904894197,-1.65400810159933e-05,0,0
2173,0.063261,0.5215,0.4785,1.9175,185.96,0,0.078012,0.91754,1.0146,0.4785,0.149591563,0.076893,2440,1.9175,0.078012,1602.55220746566,0,0.985,0.089167,0.06235068,0.20894,0.16971,0.12131,7.5572,NA,2.8114,0.31008,0.076893,205.7,1.7745,1.7745,0.089165,1.0146,0.4785,0.087881924,0.39767,0.19495,0.087888,285.16,285.16,NA,1.9175,0,0.089167,0.087883895,1.9175,0.5215,0.56355,NA,NA,309.92,0.087887,0.13221,0.92316,0,NA,1.28,187.62,1.945541707,NA,0.1213029675,-1625.87145405686,0.132206896551724,2.12037617554859,NA,0,0
2174,0.020008,0.63192,0.10289,1.2362,-12.834,-0.027557,0.021491,0.52508,1.0172,0.33181,0.049324092,0.031357,2908.5,1.5825,0.021491,2550.95824230032,26.678,1.0823,0.027203,0.019669681,-0.017237,0.33181,0.12315,0.10941,0.223,4.5655,0.24464,0.0084981,63.964,5.7063,0.043047,0.027203,2.5554,0.52802,0.02674302,0.041026,0.24438,0.010756,75.155,48.478,0.10824,0.81192,27.136,-0.030607,-0.030089461,0.85233,0.43571,0.17524,0.71914,1.1444,3783.8,0.016877,0.0603,0.98312,0.700641934,13.682,7.5292,62.885,2.33458034,5.4811,0.03166266,-2594.80282772749,0.0602995690304692,9.88628632520167,3.70544683498835e-05,0,0
2175,0.076347,0.18076,0.2067,2.7564,55.215,0,0.09482,4.5322,0.87381,0.81924,0.805744392,0.19933,378.79,5.5322,0.09482,22998.1823491259,40.374,0.92851,0.093854,0.087372541,0.3563,0.43836,0.86139,56.941,0.30593,5.2801,0.061046,0.10861,54.251,6.7279,4.3802,0.08205,0.87381,0.81924,0.093899131,1.0893,0.034786,0.10741,81.949,41.574,0.78989,1.9351,44.558,0.014496,0.016589419,1.7945,0.11768,0.14863,1.2126,1.2126,39398,0.093899,0.093192,0.89375,0.076998193,9.0404,8.7794,49.157,7.425305914,1.2933,0.4223668734,-20095.8675419424,0.0931924710707485,4.22743105950653,0.00755194299574401,0,0
2176,0.098784,0.33389,0.5173,3.8233,65.286,0,0.098784,1.995,1.8928,0.66611,0.539155114,0.10732,599.92,2.995,0.098784,19839.412218876,49.327,1.0529,0.0042054,0.052189349,0.2772,0.56006,0.60841,2.1098,1.7274,5.0914,0.1738,0.11949,59.74,6.1099,3.3528,0.050498,1.8928,0.66611,0.026678994,0.44932,0.10252,0.0022218,119.21,69.882,0.38617,2.4272,83.403,-0.10015,-0.052911031,2.0981,0.18322,0.16367,2.2243,2.2243,63841,0.40858,0.1483,0.59625,0.226193872,7.3996,5.2231,35.331,10.33074992,6.3205,0.29585808,-37551.8363125926,0.148299830358349,3.65899864682003,0.0104744408500611,0,0
2177,0.13674,0.17046,0.33621,3.0407,222.86,-0.0091878,0.14548,4.8663,0.82263,0.82954,0.883034901,0.18914,399.88,5.8663,0.14548,10868.5516257303,0.16786,1.1864,0.093066,0.166222968,0.40559,0.69756,0.86145,33.543,0.67371,4.1025,-0.1601,0.1799,135.16,2.748,2.6559,0.37771,0.82263,0.83234,0.459149314,2.2387,0.055072,0.11313,58.627,58.459,361.43,3.0384,0.30501,0.082956,0.10084242,2.9388,0.16475,0.3639,1.6623,1.6679,3.0407,0.45915,0.16483,0.51433,0.006883333,2174.5,6.2436,73.099,4.993201821,1.6484,0.802157862,-8940.6410316363,0.164838344142537,2.44677433746765,0.00818639510932094,0,0
2178,-0.059267,1.1402,0.059907,1.1202,1771.2,-0.12725,-0.059267,-0.12297,0.5048,-0.14022,-0.118952714,-0.04708,-17512,0.87703,-0.059267,-6164.99598726406,289.81,1.1581,-0.044786,-0.117406894,-0.20478,-0.17637,-0.020843,-1.0615,0.13558,4.4335,2.2584,-0.039848,330.9,1.1031,0.482,-0.044786,0.5048,0.50176,-0.088720285,0.25191,-4.0933,-0.088721,312.82,23.005,-0.14787,0.31577,266.2,-0.080287,-0.159047147,0.4895,0.49824,0.90657,-0.31734,1.1356,1625.4,-0.088721,0.42268,1.1723,-4.578376836,1.2594,15.866,360.26,1.013166346,1.1424,-0.05197893701,3112.0662083869,0.422671516188846,8.42639424441217,0.00306898175476407,0,0
2179,0.20813,0.44861,0.15692,2.2389,252.68,0,0.20813,1.2291,2.0161,0.55139,1.64308834,0.12127,669.71,2.2291,0.20813,11580.2112137001,5.3331,1.1092,0.20812,0.103233967,0.5498,0.49995,0.54501,155.51,0.21904,3.8078,0.1824,0.1039,25.423,14.378,4.0597,0.19744,2.0161,0.81468,0.09793165,0.67877,0.061164,0.10323,35.777,30.444,7.0656,2.0063,5.9038,0.17176,0.085194187,0.63216,0.12667,0.069552,0.76966,1.1372,1008,0.097933,0.37747,0.90401,0.583869856,68.44,11.989,22.933,15.9161601,2.8141,0.463942583,-23346.6193354937,0.377464226772339,12.8479479989804,0.00612527296014607,0,0
2180,0.033744,0.58067,0.27169,1.6252,-1.2151,0,0.04122,0.72216,2.1937,0.41933,0.094861114,0.035629,2711.7,1.7222,0.04122,3049.44132739566,45.558,1.0328,0.059783,0.015382231,0.22192,0.39106,0.12173,3.072,0.92479,4.0927,0.25351,0.02607,73.241,4.9836,3.7293,0.028184,2.1937,0.55549,0.0128477,0.068163,0.20012,0.027252,112.58,67.019,0.12324,0.99513,46.151,0.022845,0.010413913,1.2162,0.43453,0.20066,1.4274,1.8908,3363.6,0.012848,0.08047,0.98172,0.348508335,8.0118,5.4462,72.3,5.048443145,7.467,0.0581139168,-6689.48128057056,0.0804712279111917,8.0742758290699,0.00445255671358405,0,0
2181,-0.026952,0.84108,0.1487,1.1768,8.5083,0,-0.026952,0.18895,4.7835,0.15892,-0.032044514,-0.0054401,-11797,1.189,-0.026952,-690.176672639071,2.6948,0.79075,-0.032528,-0.005634368,-0.015799,0.13011,-0.030939,NA,14.545,3.0318,0.17408,-0.0056344,63.979,5.705,5.705,-0.01487,4.7835,0.15892,-0.003108602,0.0099448,-0.88725,-0.0068001,74.886,72.192,-0.76316,1.1348,2.6864,-0.033457,-0.006994251,1.1768,0.84108,0.17529,15.545,15.545,160,-0.0031086,-0.16959,1.0056,0,135.45,5.056,64.178,5.687330575,467.91,-0.032045928,3301.43409085065,-0.169594764661465,32.1687962340282,0.0032240734982354,0,0
2182,0.25447,0.62166,0.31556,1.7249,53.557,0,0.25447,0.60858,1.8911,0.37834,0.584545058,0.13456,891.7,1.6086,0.25447,9893.89378924932,12.472,1.0513,0,0.134561895,0.8683,0.25447,0.40933,NA,1.2667,3.4494,0.32839,0.26912,97.841,3.7306,2.6124,0.0025836,1.8911,0.56467,0.001366189,0.022924,NA,0,143,130.53,3.9378,1.5764,14.524,0,0,1.2079,0.43533,0.26806,1.5187,2.2667,888.06,0.14125,0.67259,0.85898,0.492493524,29.265,2.7964,84.021,4.344060827,7.5914,0.409340442,-18710.0880784334,0.672596077602157,5.99283812904044,0.00472571355006337,0,0
2183,0.034641,0.4635,0.22069,1.6182,4.0997,0.058981,0.046113,1.101,1.0404,0.51033,0.129175304,0.062929,1659.3,2.1575,0.046113,4730.96752792448,38.392,1.2079,0.070192,0.033295848,0.0816,0.51033,0.19523,0.45071,0.52255,4.4197,0.27879,0.02846,83.665,4.3626,0.15144,0.070192,1.6426,0.61685,0.067466359,0.12593,0.1209,0.043321,120.01,81.614,0.20326,1.1408,39.942,0.014344,0.013787005,1.2463,0.35698,0.22922,1.2084,1.4606,5801.2,0.038811,0.067881,0.96119,0.26000823,9.5071,4.4723,80.418,2.914448989,3.8365,0.0747379575,-4922.03314472103,0.0678796073129152,4.71430513389823,0.000199816694101593,0,0
2184,0.00031517,0.57578,0.2633,1.4573,-43.292,0,0.00031517,0.73679,2.5753,0.42422,0.000547379,0.070419,1158.9,1.7368,0.00031517,20.0303175410062,70.041,0.97423,0,0.000122382,0.0086757,0.39615,0.31496,0,1.6361,3.9408,0.22319,0.0050377,95.797,3.8102,3.8102,0.090718,2.5753,0.42422,0.035226187,0.0211,0.10602,0,117.2,47.16,0.00063775,0.599,82.221,-0.18103,-0.070294723,1.4573,0.57578,0.26246,2.6361,2.6361,2297.4,0.14814,0.00074292,0.85421,0,5.2112,7.7396,81.606,4.472715273,16.003,0.000547387256,-51.4027267126533,0.000742939983970581,9.78085833649829,0.003992538539921,0,0
2185,0.16981,0.22824,0.64621,3.8313,102.87,0.56244,0.21003,3.2135,1.1859,0.73345,0.920215563,0.18356,358.37,4.3814,0.21003,27676.5422626763,99.809,1.2154,0.19627,0.143190826,0.68195,0.73345,0.8423,1.838,5.1471,4.67,0.014993,0.16585,78.014,4.6787,0.85992,0.19627,1.2844,0.73345,0.165502994,0.92207,0.034311,0.15498,191.38,91.57,0.49037,2.3141,118.37,0.17383,0.146580656,3.8313,0.22824,0.21374,5.842,5.842,30224,0.15677,0.23153,0.84323,0.052232599,3.657,3.986,65.783,5.195846477,10.087,0.744005534,-32821.3937855038,0.231522257822619,1.83516194425961,0.00192933497514246,0,0
2186,0.024719,0.47883,0.41514,1.8939,16.157,0,0.037447,1.0884,3.7887,0.52117,0.080633492,0.019124,2412.2,2.0884,0.037447,2665.95255954478,23.701,1.366,0.18994,0.006524402,0.54954,0.37998,0.12474,94.049,3.4466,4.0543,0.12606,0.010206,46.666,7.8541,7.6176,0.15627,3.8388,0.52117,0.041246338,0.017745,0.070955,0.050134,83.942,60.241,0.10048,1.3642,24.618,0.15493,0.040892654,1.8369,0.46441,0.12732,4.3269,4.3269,4704.8,0.041246,0.047431,0.9507,0.027668515,15.4,6.059,44.741,8.158093064,31.455,0.0516231596,-10100.4220072485,0.0474298213634707,9.12631883220119,0.00516735369397115,0,0
2187,0.040565,0.61415,0.097557,1.1593,-12.069,0.62674,0.040565,0.60476,1.0126,0.37141,0.066245876,0.043374,3259.7,1.6283,0.040565,4551.8805391363,34.327,1.0544,0.038387,0.040060241,0.62674,0.37141,0.11197,0.24516,0.33628,4.5093,0.33218,0.025586,142.74,2.5571,0.062505,0.038387,1.6111,0.37322,0.037909342,0.14288,0.30322,0.024212,143.29,108.96,0.27206,0.91582,34.758,0.010185,0.010058266,1.1559,0.61234,0.39107,1.2803,1.2865,3151.6,0.012399,0.10922,0.9876,0.043752188,10.633,3.3498,140.97,1.653656465,5.4652,0.0660519895,-4609.19031341702,0.109218922484586,10.3795729675984,7.7869390384159e-05,0,0
2188,0.014341,0.72502,0.16033,1.2794,-136.29,-0.19077,0.024959,0.37928,0.97154,0.27498,0.043496218,0.041704,6531.3,1.3793,0.024959,2499.19656351801,168.11,2.9048,0.044663,0.014761101,0.032789,-0.17643,0.041239,2.1379,0.60307,4.3954,0.7451,0.047194,238.23,1.5321,1.2126,0.092357,0.97154,0.35017,0.095062478,0.071374,0.40131,0.045972,260.43,92.321,0.032049,0.49962,185.77,0.029105,0.029957593,1.0126,0.57382,0.65268,1.0344,1.3172,3984.9,0.095062,0.052151,0.97538,0.549858172,2.1712,3.9536,215.58,1.693109337,3.6544,0.0197805413,-2428.02891221613,0.0521528838460979,6.05962701927275,0.00350516202473473,0,0
2189,0.00041867,0.74758,0.19706,1.6007,-19.3,0,0.0039446,0.33766,0.64276,0.25242,0.012024387,0.073451,5779.6,1.3377,0.0039446,289.552799189223,124.31,1.0573,0.042371,0.000651363,0.035146,0.17019,0.058436,1.0979,0.41495,4.0849,1.0914,0.059863,198.46,1.8392,0.80707,0.039417,0.64276,0.59924,0.0613246,0.16541,0.29098,0.06592,267.38,143.06,0.0019125,0.93339,132.43,-0.00089614,-0.001394206,0.70242,0.32805,0.54372,0.53154,1.2618,2396.2,0.061323,0.0016586,0.99407,1.662031535,2.9362,2.5513,186.29,1.959335467,1.3535,0.000560054859,-186.065745842105,0.00165862451469773,3.26174769105856,0.00438530691790117,0,0
2190,-0.57679,0.17093,0.47495,4.3029,55.132,0,-0.57679,4.8504,0.9717,0.82907,-4.011057024,-0.50352,-127.51,5.8504,-0.57679,-10691.1155680958,86.1,0.79819,-0.5871,-0.593588556,1.1204,0.68236,-2.8624,-895.9,1.2458,2.7086,-0.029126,-0.59292,33.758,11.295,9.5021,-0.58311,0.9717,0.82907,-0.600092621,1.4578,-0.011405,-0.6042,153.68,67.576,-2.5164,2.7089,51.511,-0.67462,-0.694267778,3.6199,0.1438,0.088536,2.1746,2.1746,242.8,-0.6001,-0.69571,1.6722,0.032723413,4.2392,5.4013,54.015,6.757301808,2.5487,-3.374452216,10388.0677271347,-0.695707238230789,2.04589956837562,0.011285096292242,1,0
2191,0.10322,0.081936,0.3997,6.2009,138.14,0,0.1274,11.205,0.98965,0.91806,1.657753315,0.18535,163.03,12.205,0.1274,14244.4387897019,32.931,0.96826,0.15953,0.1042995,0.52303,0.7767,1.9437,3.9276,0.76358,4.5057,-0.19691,0.12873,33.396,10.929,10.251,0.14972,0.98965,0.91806,0.151285808,3.7269,0.01267,0.16119,70.123,37.191,1.156,5.0391,38.801,0.10349,0.104572324,5.8161,0.076851,0.091496,1.7539,1.7539,12808,0.15128,0.11243,0.87366,0.005543211,11.084,9.8141,28.344,12.87751623,1.8906,1.2598001,-14096.825416601,0.112432738600963,2.47598198648987,0.0169888849326034,0,0
2192,0.15505,0.19067,0.29997,2.5732,-7.8429,0.42149,0.19271,4.0391,1.1709,0.77015,1.010699114,0.22053,285.45,5.2446,0.19271,50436.8114931332,31.352,1.172,0.18432,0.132419506,0.52355,0.77015,1.0812,1.952,0.58891,5.3562,0.15933,0.17431,73.707,4.952,0.96666,0.18432,1.1416,0.77015,0.157417371,1.2534,0.026628,0.16672,83.083,51.732,1.6328,2.0752,36.709,0.13321,0.113767188,2.5732,0.19067,0.20194,1.512,1.512,68125,0.14593,0.20132,0.85407,0.050873207,11.642,7.0556,62.951,6.140976556,2.1705,0.81317523,-59056.2043587327,0.201324417321301,3.9033903390339,0.00137619886993327,0,0
2193,0.054282,0.89452,0.069634,1.0825,-36.092,-0.58557,0.071691,0.11792,2.6363,0.10548,0.084943956,0.034215,3619.7,1.1179,0.071691,5527.30327976619,41.106,1.1668,0.10555,0.020590221,NA,-0.1259,0.081376,3.1171,0.80612,4.134,0.32699,0.039369,121.97,2.9926,2.8235,0.11062,2.6363,0.11246,0.041960323,0.067015,0.24034,0.040038,118.66,77.554,0.18283,0.73072,42.906,0.087043,0.033017107,1.0213,0.84398,0.33416,1.2211,1.3019,948,0.04196,0.51462,0.97289,0.479142965,8.8795,4.7064,116.85,3.123652219,30.52,0.0606818478,-14571.5394354431,0.514618885096701,37.8593790389752,0.00296565644743439,0,0
2194,0.074627,0.36479,0.30762,1.9851,17.008,0.33479,0.097661,1.5575,1.057,0.56814,0.312745381,0.083089,854.04,2.7413,0.097661,11009.2642756814,43.168,1.1323,0.10629,0.070602649,0.42746,0.56814,0.36424,0.59878,0.80927,4.5139,0.18686,0.052049,64.206,5.6849,0.29139,0.10629,1.9582,0.62067,0.100558184,0.060077,0.07289,0.05665,116.93,73.767,0.33629,1.2745,45.628,0.048052,0.045460738,1.6993,0.31227,0.17591,1.4947,1.6328,10045,0.053905,0.13135,0.9461,0.210493892,8.4553,4.948,60.745,3.38489128,4.9363,0.2045749951,-11636.7045143223,0.131353187594607,3.43605747350627,0.000325655225641567,0,0
2195,0.0092024,0.36118,0.3079,1.8525,38.221,0,0.01587,1.7687,1.1933,0.63882,0.04393931,0.036007,3068.1,2.7687,0.01587,731.22458365991,56.951,0.84955,0.019923,0.007711724,0.26587,0.61513,0.10051,2.6256,0.9304,3.6192,0.30047,0.013299,112.35,3.2488,3.2488,0.019923,1.1933,0.63882,0.016695718,0.0072561,0.25604,0.016695,203.85,146.9,0.049423,1.337,57.918,-0.0071754,-0.006013073,1.8525,0.36118,0.3078,1.9304,1.9304,1281.3,0.016695,0.014405,0.98674,1.49e-16,6.409,2.4848,110.47,3.303892796,3.606,0.02547868488,-872.527328528271,0.0144053097899252,3.87560896394933,0.00507525096724849,0,0
2196,0.032778,0.54079,0.40715,1.7529,0.73006,0.064346,0.037309,0.83407,1.0468,0.45106,0.068989811,0.03724,4875.3,1.8491,0.037309,3546.52911610941,1.0367,1.7049,0.033073,0.031312572,0.080643,0.45106,0.066488,0.31844,7.8201,4.3434,0.1286,0.034316,190.05,1.9206,0.061158,0.033073,1.0925,0.45106,0.031594383,1.4847,0.49044,0.030421,48.682,47.646,10.614,1.7472,1.0852,0.029895,0.028558464,1.7529,0.54079,0.52068,8.6634,8.6634,8977.3,0.044685,0.072669,0.95531,0.01806855,352.07,7.6607,181.56,1.935686681,20.882,0.0606097998,-3712.46769591133,0.0726688245466235,2.57104261328749,0.000152914201930268,0,0
2197,0.026394,0.54343,0.19683,1.3811,-29.584,0.0073869,0.026427,0.8399,1.008,0.45643,0.051173463,0.064721,1976,1.8402,0.026427,4516.87797560107,74.289,1.2947,0.019828,0.026184524,0.018527,0.45643,0.18465,0.12886,0.68639,4.9301,0.33211,0.017039,122.5,2.9795,0.036486,0.019828,1.5714,0.48345,0.019670635,0.057852,0.19051,0.012784,160.83,86.536,0.083615,0.76988,74.881,-0.054124,-0.053694444,1.3125,0.51642,0.33563,1.5917,1.6859,16757,0.0079073,0.057828,0.99209,0.059483382,4.9132,4.2179,121.53,1.951899617,5.4085,0.0485702388,-4552.94776063788,0.0578270490546196,5.12117055326932,4.87610740737188e-05,0,0
2198,-0.078478,0.72741,0.16975,2.6773,57.05,0,-0.078478,0.37474,0.60747,0.27259,-0.775474308,0.085279,5125.2,1.3747,-0.078478,-3131.31535586573,49.917,0.90582,-0.027937,-0.129188273,-0.16673,-0.078478,0.071217,-0.54996,0.23284,3.4753,1.1773,-0.04612,55.454,6.5821,0.91576,-0.058666,0.60747,0.89064,-0.096574316,0.13805,0.23692,-0.045989,154.41,104.49,-0.94465,1.8564,45.521,-0.15822,-0.260457307,0.37249,0.1012,0.15193,0.3739,1.2217,507.16,-0.096575,-0.2879,1.1228,2.297259621,7.3122,3.493,60.809,6.002667984,0.83324,-0.1078837066,1902.23194366188,-0.287897575112807,3.57861561119293,0.00733504111737896,0,0
2199,0.095973,0.35128,0.33915,2.0292,27.662,0.34835,0.12558,1.8327,1.0995,0.64378,0.381088217,0.092442,848.06,2.8467,0.12558,5547.66896219666,47.747,0.96222,0.13708,0.087287858,0.44387,0.64378,0.34612,0.92151,1.0236,3.5771,0.13447,0.076781,80.86,4.514,0.39022,0.13708,1.6464,0.66553,0.124674852,0.43767,0.070988,0.083812,117.04,69.296,0.44858,1.3799,52.498,0.11146,0.101373352,1.9036,0.32953,0.22153,1.9431,2.0087,1280.8,0.090487,0.14908,0.90951,0.041458262,7.6444,5.2672,73.543,3.336570267,4.9363,0.2732063391,-6099.56038395623,0.149077324551866,3.24192835028748,0.000512310480811756,0,0
2200,-0.13326,0.16266,0.19645,4.5892,7111.1,-0.19414,-0.13326,5.148,0.034636,0.83734,-2.434728592,-3.233,-530.19,6.1479,-0.13326,-11539.04998654,180,311.15,-0.1294,-3.847441968,-0.29329,0.75453,-0.68843,-21.446,0.26235,4.2501,-0.86719,-3.8272,661.12,0.73549,0.24749,0.0044184,0.034636,0.85069,0.127566694,3.5732,-0.05015,-3.7358,586.01,406.02,-7.8019,4.2771,154.87,-0.15068,-4.350386881,1.5443,0.054733,1.3596,1.1182,1.136,4.5892,0.12757,-0.15915,1.1413,0.128892684,2.0278,0.89898,576.78,0.632817496,0.046255,-0.819269154,399.554557145801,-0.159146822079442,0.176309493509799,0.00943829060664237,0,0
2201,-0.081815,1.1005,-0.18345,0.83214,-156.96,0,-0.081815,-0.091293,1.4222,-0.10047,-0.074860463,-0.046317,-6097.7,0.90871,-0.081815,-4611.69481333825,121.86,0.84644,-0.13935,-0.057527071,-0.23601,-0.19112,-0.059859,-299.66,-2.025,3.8208,0.76539,-0.057203,253.99,1.4371,1.4271,-0.14831,1.4222,-0.094516,-0.104282098,0.028778,-0.29724,-0.097982,225.32,103.46,-0.17231,0.39766,110.35,-0.15529,-0.109189987,0.82639,1.0929,0.69586,-1.109,-1.0433,-1214.2,-0.10428,0.81436,1.0546,-0.075345874,2.9953,3.5278,280.47,1.301308445,15.699,-0.07434610865,6558.68649149226,0.814322683388076,-7.75252112292178,0.00227978695802172,0,0
2202,0.045201,1.2243,-0.057691,0.849,-65.163,-0.35317,0.045201,-0.18324,1.3134,-0.22434,0.118311739,0.055756,6102.6,0.81676,0.045201,4591.25789405935,43.943,2.8126,0.053062,0.034415258,-0.062063,-0.30797,0.05981,1.3939,-0.085387,4.4097,0.90612,0.063401,112.8,3.2359,1.0097,0.077107,1.3134,0.18621,0.058707934,0.097264,0.50329,0.040401,79.816,35.873,0.28587,0.43512,46.684,0.025035,0.019061215,0.26493,0.38205,0.30904,-0.33205,0.27561,-1481.7,0.058709,-0.20148,0.96688,-3.754524383,8.3061,10.175,106.18,3.437769925,1.9439,0.03691836876,-6030.08488812715,-0.201484354105376,-22.7661160319634,0.00232583787743793,0,0
