"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr12","Attr13","Attr15","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","Attr65","Attr66","Attr67","Attr68","Attr69","Attr70","class"
0.05764,0.4036,0.13756,1.3408,-9.748,0,0.05764,1.4777,1.9214,0.5964,0.142814668,0.03,2555.8,2.4777,0.05764,0.03,33.7,1.3558,0,0.029998959,0.19715,0.54433,0.14281,0,0.2998,3.7605,0.19855,0.068639,85.68,4.26,4.26,0.0011284,1.9214,0.5964,0.00058728,0.071449,0.54655,0,97.326,63.626,0.32492,0.90129,37.66,0,0,1.3408,0.4036,0.23474,1.2998,1.2998,792.49,0.10514,0.096647,0.89692,-1.39e-16,10.831,5.7367,76.672,4.760654113,4.1874,0.142814628,0.096646546,13.96772318,0.00910174087604552,0,0,0
0.43326,0.26919,0.45951,2.7286,62.715,0.35924,0.5317,2.7148,1.2176,0.73081,2.000225717,0.51879,155.54,3.7148,0.5317,0.43666,21.556,2.6772,0.55143,0.355831143,0.34072,0.70959,1.981,26.72,1.6729,4.7753,0.22107,0.43666,215.61,1.9946,1.9696,0.76765,1.2176,0.73418,0.630461564,1.2287,0.013774,0.45287,119.51,97.958,6.025,2.4581,49.506,0.45144,0.370762155,2.6945,0.26582,0.50136,2.6606,2.6729,2.7286,0.63044,0,0.4456,0.004611322,16.933,3.7261,79.681,4.580543225,4.433,1.609474248,0.592849031,2.649779113,0.0235703822125732,0.100001488,0,0
0.086435,0.43453,0.32762,1.7784,64.115,0,0.10679,1.3013,1.9523,0.56547,0.253730279,0.071295,1139.5,2.3013,0.10679,0.054698,0.1433,1.5606,0.10797,0.044273421,0.42168,0.48318,0.27348,90.782,1.3027,3.3857,0.14889,0.055303,83.044,4.3953,4.2572,0.10238,1.9523,0.56547,0.052440711,0.34933,0.10318,0.055307,112.45,112.31,112.77,1.7766,0.15123,0.075573,0.038709727,1.7225,0.42088,0.22752,2.2484,2.2484,796.34,0.052443,0.15286,0.94546,0.024139212,2547.2,3.2499,78.689,4.638614332,7.7627,0.198912866,0.152855147,5.95903791,0.0112125850975007,0.0324023231,0,0
0.0057763,0.76107,0.072201,1.269,-5.9072,0,0.011906,0.31394,1.175,0.23893,0.044350903,0.076588,3087,1.3139,0.011906,0.010133,26.945,1.1909,0.012678,0.004916,0.036212,0.23589,0.11018,0.73465,0.1095,4.2161,0.61272,0.019971,84.576,4.3156,1.5222,0.016432,1.175,0.53215,0.013984681,0.16518,0.27952,0.01079,92.048,65.103,0.066595,0.94585,27.327,-0.065404,-0.055662979,0.44759,0.26845,0.23171,0.36237,0.80708,1187.6,0.013985,0.024176,0.99011,2.061775415,13.546,5.6065,83.393,4.376978953,1.782,0.007589481,0.0241757,16.27401283,0.00456810406157868,0.078084625,0,0
-0.14287,0.84508,0.0061867,1.0078,-100.1,0,-0.14287,0.18331,1.6883,0.15492,-0.179360994,-0.010836,-16862,1.1833,-0.14287,-0.084628,73.552,0.97613,0,-0.084623586,-0.044757,0.14908,-0.021647,0,0.031363,3.9332,0.49258,-0.16926,207.76,1.7568,1.6559,0.012055,1.6883,0.20193,0.007140319,0.042601,0.22611,0,166.21,92.661,-0.41996,0.58067,88.735,-0.12458,-0.073790203,0.94989,0.79655,0.56921,0.78532,1.0237,53.053,0.17111,-0.92228,0.83206,0.313258456,4.9625,3.9391,172.21,2.11951541,8.5584,-0.169058071,-0.922217919,272.8918486,0.0032673312931447,0.1245830336,0,0
0.23979,0.31264,0.13798,1.8612,5.4022,0.34632,0.23979,2.1986,4.4629,0.68736,1.496629634,0.061574,415.26,3.1986,0.23979,0.053729,8.1467,1.0515,0.32884,0.053729638,0.72064,0.68188,0.87897,3.6927,0.19661,3.6209,0.068848,0.056012,14.066,26.001,13.324,0.30551,4.4629,0.83978,0.068455489,0.25304,0.028641,0.073683,21.072,12.925,2.4072,1.2395,8.728,0.29383,0.065838356,0.95381,0.16022,0.03846,0.97942,1.1966,576.33,0.068454,0.34886,0.95336,0.221746974,44.803,28.239,13.103,27.85482462,6.3592,0.766992294,0.348856494,32.34454269,0.0162768358496347,0.0350114505,0,0
0.016104,0.21082,0.090647,1.5767,-2.5773,-0.22148,0.016104,3.7433,0.9538,0.78918,0.102442748,0.054445,1481.8,4.7433,0.016104,0.016884,36.621,1.2914,0.016729,0.016884043,-0.11642,-0.20537,0.24632,24.832,0.12052,3.4958,0.12087,0.016884,61.433,5.9415,4.4301,0.019821,0.9538,0.78918,0.020781086,0.61659,0.13372,0.017539,57.753,21.133,0.16828,0.96789,37.398,-0.019097,-0.020022017,1.1756,0.1572,0.16831,1.0492,1.0492,283.91,0.020781,0.020406,0.98319,0.067943942,9.9671,17.272,60.156,6.067430025,1.2681,0.076386103,0.020405991,10.52213532,0.0204889180789185,0.0358256818,0,0
0.12423,0.682,0.044102,1.1034,6.3334,-0.0088014,0.15404,0.46628,1.9669,0.318,0.361045353,0.090537,1397.8,1.4663,0.15404,0.078312,0,0.99368,0.18155,0.063160303,0.28985,0.23222,0.21741,5.5622,0.08333,3.3888,0.32623,0.094488,87.276,4.1821,2.6163,0.18261,1.9669,0.57335,0.092841527,0.12527,0.11057,0.0923,77.439,77.439,7.0656,1.1034,0,0.1575,0.080075245,0.69026,0.42665,0.23911,0.60086,1.0833,107.97,0.092841,0.39066,0.92189,0.802987421,4.5836,4.7134,79.173,4.610101957,3.7165,0.182158449,0.390660377,44.5988844,0,0.0240453525,0,0
-0.069129,0.81191,-0.45614,0.37197,-141.31,-0.20362,-0.069129,0.06829,0.94463,0.055446,-0.095179678,0.0029777,73264,1.2317,-0.069129,-0.050889,21.206,0.98906,-0.068383,-0.073181034,-0.20185,0.055446,0.004982,-0.47552,-0.62498,4.2035,0.5897,-0.050889,184.34,1.98,-0.084225,-0.068383,1.4053,0.14106,-0.072391307,0.015874,5.5721,-0.05034,69.492,48.286,-0.87589,0.2633,20.032,-0.14156,-0.149857616,0.33274,0.7263,0.50505,0.07597,0.19328,-7287,-0.058619,-1.2468,1.0586,3.936334452,17.212,7.5592,195.15,1.30060581,1.8613,-0.085146189,-1.246780651,-2.070921208,-5.96877078858044e-05,0.050884100821,0,0
-0.24757,0.74965,0.28299,1.3947,2067.7,-0.31818,-0.24757,0.33395,0.048705,0.25035,-0.345281098,-5.0831,-1105.2,1.334,-0.24757,-5.0831,85.623,0.2212,-0.24757,-5.083051021,1.1789,-0.56575,-0.33025,-4.1032,0.64855,1.7872,-4.7389,-5.0831,5534.7,0.065947,0.063076,-0.27254,0.048705,0.25035,-5.595729391,1.3674,-0.10093,-5.0831,146.54,60.915,-21.669,1.3787,88.195,-0.24757,-5.083051021,1.334,0.71701,15.164,2.5022,NA,17.338,0.029155,-0.98892,0.97084,0.130377472,4.2629,5.992,5373.4,0.067927923,5.4916,-0.33025838,-0.988895546,0.172108555,0.00509738890162921,0,0,1
0.078043,0.5695,-0.073723,0.7077,-113.02,0,0.096237,0.75593,0.45636,0.4305,0.381574878,0.26436,1723,1.7559,0.096237,0.21088,20.668,1.1375,0.11648,0.17101192,0.24846,0.28266,0.17989,4.5373,-0.089741,4.0652,1.2237,0.24644,266.72,1.3685,0.60605,0.11121,0.45636,0.74599,0.243689193,0.048396,0.13474,0.25524,133,112.33,3.0202,0.60524,27.327,0.092073,0.201755193,0.31342,0.25221,0.73074,0.52404,0.90807,-856.67,0.24369,0.18128,0.79403,0.737026713,17.661,3.2494,201.72,1.809444511,0.55551,0.137035704,0.181284553,-6.190198446,0.0034045373813544,0.0244061328,0,0
0.032576,0.70949,-0.034737,0.94231,-61.025,0.061611,0.040634,0.39133,1.0398,0.27764,0.067484887,0.030587,3569.3,1.4095,0.040634,0.01713,40.394,1.1391,0.090183,0.031329102,0.077059,0.27764,0.090903,0.39534,-0.080295,5.1618,0.2892,0.01713,96.343,3.7886,0.12711,0.090183,2.3915,0.38502,0.086731102,0.17859,0.19103,0.038019,70.76,30.366,0.12409,0.50633,42.003,0.058264,0.056033853,0.7997,0.60212,0.26395,0.64177,0.88997,-5042.3,0.038311,0.11733,0.96169,0.433078807,9.0359,12.02,92.652,1.726898293,5.483,0.045915872,0.117331797,-29.9335003,0.000143847087244505,0.0139925886,0,0
0.094894,0.1155,0.16132,2.3968,-20.356,0.3414,0.1173,7.6581,1.3886,0.8845,1.015584416,0.11755,258.28,8.6581,0.1173,0.084471,23.487,0.91873,0.11988,0.068337894,0.43373,0.69805,1.2193,58.61,0.22308,3.5076,0.083177,0.084688,33.148,11.011,11.011,0.11679,1.3886,0.8845,0.084106294,1.2233,0.023219,0.086332,35.627,12.139,1.062,1.6231,25.644,0.073949,0.053254357,2.3968,0.1155,0.090815,1.2231,1.2231,519.14,0.084104,0.10729,0.91529,6.02e-17,15.54,30.068,30.36,12.02251082,1.9201,0.821601741,0.107285472,8.607736177,0.0568529668124904,0.0459334994,0,0
0.35465,0.30858,0.51193,4.0637,57.964,0,0.35465,2.2406,1.5227,0.69142,2.122508828,0.26225,282.05,3.2406,0.35465,0.23291,79.572,1.2818,0.36123,0.232908649,0.73796,0.67015,1.2941,48.601,1.5949,3.6723,0.035979,0.23716,52.468,6.9566,3.7669,0.36032,1.5227,0.83291,0.236632298,1.5189,0.025341,0.23723,101.93,22.356,1.0683,2.0771,104.24,0.31656,0.207893873,2.2005,0.16709,0.14375,2.1541,2.5949,2407,0.23663,0.51293,0.76736,0.204636834,4.587,16.327,40.053,9.113052846,4.7441,1.14927879,0.512929912,2.974430098,0.0360785429681798,0.044676018,0,0
0.1562,0.12241,0.51497,8.9887,265.93,0,0.19356,7.1695,0.91884,0.87759,3.002699265,0.28253,172.11,8.1695,0.19356,0.21065,12.019,1.2538,0.20789,0.169996953,0.38817,0.86912,1.8156,5.4919,1.2245,3.7711,-0.034665,0.25185,32.607,11.194,5.8949,0.19726,0.91884,0.93554,0.214683732,2.4003,0.014895,0.22625,168.71,156.69,5.1626,8.5193,15.305,0.14185,0.154379435,4.7337,0.064462,0.089335,2.0867,2.2245,3040.2,0.21469,0.17799,0.79714,0.066030834,30.368,2.3294,25.607,14.25397909,2.1847,1.2760759,0.177987443,1.784259277,0.201189401710344,0.0660462192,0,0
-0.077063,0.73781,-0.16224,0.71313,-115.52,-0.0037913,-0.074832,0.35537,1.2248,0.26219,-0.132317213,0.0056207,39118,1.3554,-0.074832,-0.061097,48.901,1.246,0.0036813,-0.062918844,-0.013918,0.25714,0.0063066,0.04445,-0.2719,4.5011,0.60017,-0.027706,169.26,2.1564,1.6529,0.005265,1.2248,0.4182,0.004298661,0.07335,0.28799,0.0030056,107.83,58.924,-0.46963,0.42298,49.112,-0.078035,-0.063712443,0.54663,0.56555,0.46374,0.43941,0.70085,-5143.4,0.0042986,-0.29392,1.0604,0.657004462,7.4641,6.1944,168.54,2.165679427,2.0527,-0.10445119,-0.293920439,-7.549309665,0.00264811171629593,0.08171583896,0,0
0.44084,0.15859,0.12747,1.8441,8.2464,0,0.44084,5.3054,0.89245,0.84141,2.919470199,0.53111,122.13,6.3054,0.44084,0.49397,46.59,2.2972,0.43956,0.493966049,0.4741,0.44084,2.9887,3710.4,0.17666,4.07,0.15754,0.49397,119.71,3.049,2.9031,0.43203,0.89245,0.849,0.484094347,0.14412,0.011183,0.49254,104.99,58.401,3.8699,1.0898,90.308,0.40642,0.455398062,1.7559,0.151,0.32797,1.1661,1.1767,1497.8,0.4841,0.52393,0.51136,0.009020573,7.8343,6.2499,61.758,5.910264901,1.2369,2.779672536,0.52393007,7.001255197,0.0318574285228995,0.033145593,0,0
0.096047,0.73861,0.26166,1.3544,912.17,0,0.096047,0.35389,2.5505,0.26139,0.130085056,0.039454,2679.1,1.3539,0.096047,0.037658,1.4887,0.54559,0.14211,0.037658106,0.019423,0.096047,0.13624,1.5865,1.4282,3.7353,0.28534,0.047231,104.02,3.5179,3.5166,-0.04033,2.5505,0.26139,-0.015812586,0.018458,0.16784,0.05572,141.16,139.67,9.2329,1.3403,1.4618,0.13753,0.05392276,1.3539,0.73834,0.28426,2.0479,NA,1422.6,-0.015813,0.36745,1.0535,0.001032939,245.17,2.6133,105.66,3.454370615,37.678,0.130038033,0.36744711,9.747382099,0.0050109376386952,0.00458069800000001,0,0
-0.021712,0.45413,0.34998,1.8018,29.985,0,-0.0029462,1.202,0.75633,0.54587,-0.006749908,0.022866,9584.6,2.202,-0.0029462,-0.0038954,122.63,0.88616,-0.0081854,-0.028707046,0.056072,0.5387,-0.0032404,-0.37032,1.6389,5.1057,0.58044,0.025325,219.65,1.6617,1.5971,0.031039,0.75633,0.54587,0.041038964,0.11976,1.2557,-0.010822,354.31,231.68,-0.085445,1.2196,127.88,-0.028426,-0.037584123,1.7318,0.43648,0.60179,2.5562,2.5562,44637,0.041039,-0.039775,1.0036,0.032333706,2.9765,1.5754,210.64,1.732794172,3.5417,-0.047809824,-0.039775038,2.161066347,0.0108705483426434,0.020240449662,0,0
0.011811,0.42091,0.14504,1.3757,-47.082,0,0.011811,1.3758,1.1798,0.57909,0.030592898,0.029453,4421.4,2.3758,0.011811,0.010011,80.879,1.1185,0,0.010011019,0.0787,0.14474,0.082552,0,0.30932,5.267,0.35353,0.023317,144.98,2.5176,2.3092,0.019021,1.1798,0.58151,0.016122224,0.029968,0.6117,0,160.74,79.859,0.045179,0.69855,98.168,-0.022937,-0.019441431,1.2618,0.38607,0.3972,1.235,1.2402,26819,0.17612,0.020395,0.82942,0.06016336,4.5129,4.5705,119.44,3.055922501,2.516,0.028060574,0.020395793,8.134307777,0.00895400811932525,0.0229376716,0,0
0.10545,0.42387,0.21731,1.5127,9.1019,0.27944,0.13193,1.2236,1.0372,0.51866,0.311251091,0.056773,980.55,2.3592,0.13193,0.047472,19.672,1.1754,0.13724,0.101667952,0.35174,0.51866,0.30976,0.5122,0.60563,4.99,0.10001,0.047472,57.741,6.3213,0.32378,0.13724,2.8247,0.51866,0.132317779,0.3453,0.085447,0.049382,64.988,45.316,0.70402,1.1593,20.404,0.11139,0.107394909,1.5127,0.42387,0.15819,1.4454,1.4454,21237,0.035885,0.20331,0.96412,0.110804766,18.555,8.0546,55.669,2.446976667,7.7452,0.24877764,0.203312382,4.772905066,0.000500809992904955,0.00964699719999999,0,0
0.17554,0.27938,0.67293,3.4087,87.031,-0.50215,0.17554,2.5794,2.7166,0.72062,0.628319851,0.086913,431.89,3.5794,0.17554,0.064616,10.032,0.97012,0.17554,0.064617537,-0.059483,-0.32661,0.84512,1047.6,14.11,1.6789,-0.1937,0.064678,40.221,9.0749,9.0749,0.18125,2.7166,0.72062,0.066719429,2.8834,0.039442,0.064616,19.716,9.6833,2.3509,3.1414,10.749,0.11496,0.042317603,3.4087,0.27938,0.11019,15.11,15.11,32.129,0.066721,0.24359,0.93613,1.15e-16,36.383,37.694,37.537,9.723673849,56.963,0.628327876,0.243595793,4.036972642,0.0334248276755718,0.0605720302,0,0
0.039569,0.33616,0.19058,5.0099,23.367,0.26694,0.050312,1.9117,1.1238,0.64263,1.058575997,0.16027,1627,2.9748,0.050312,0.10693,124.56,1.1714,0.05048,0.035210002,0.33175,0.64263,0.19238,1.2056,0.25015,4.1652,0.68839,0.10693,41.432,8.8097,0.15017,0.05048,0.48078,0.93126,0.044919025,0.35165,0.14622,0.10728,171.74,47.182,0.24642,1.6314,139.98,0.025378,0.02258231,0.70833,0.047528,0.11351,0.84347,1.2223,2788.1,0.11013,0.061573,0.88987,0.482146803,2.9303,7.7359,36.869,23.64500926,0.61758,0.117709861,0.061573534,5.896736279,0.00492276635467354,0.059943492,0,0
0.097669,0.56734,0.3182,1.7913,112.59,0,0.097669,0.76262,1.1101,0.43266,0.242879168,0.11945,1561.6,1.7626,0.097669,0.087981,0.95857,1.1325,0.11604,0.087982164,0.22287,0.16914,0.23374,6.1615,1.1377,3.9007,0.50921,0.1048,149.83,2.436,1.7266,0.13053,1.1101,0.59105,0.117584001,0.054432,0.12526,0.10453,229.64,228.68,33.501,1.784,1.0863,0.081103,0.073059184,1.2697,0.40213,0.41051,1.547,2.1133,2531.6,0.11758,0.22574,0.91224,0.381847178,380.78,1.5961,132.22,2.760550071,3.9693,0.172151379,0.225740766,3.488686361,0.00865051460669833,0.0349337369,0,0
0.070188,0.36448,0.42184,2.3811,45.323,0,0.070188,1.7436,1.904,0.63552,0.229785562,0.036863,1895.4,2.7436,0.070188,0.036863,36.793,1.0201,0.095142,0.036863445,0.37876,0.30421,0.19257,7.7558,1.5468,4.804,0.11268,0.043306,102.47,5.9477,4.9844,0.15098,1.9211,0.64169,0.079296218,0.49481,0.1277,0.049969,110.45,73.656,0.3657,1.7527,38.56,0,0,1.9954,0.30545,0.28074,2.3304,2.353,26863,0.42857,0.11044,0.95203,0.092884567,9.9205,4.9555,58.555,6.233426093,6.9818,0.192567797,0.110441843,4.513559643,0.0107189189024174,0,0,0
0.1372,0.072075,0.54141,8.5118,111.69,-0.12686,0.1372,12.875,0.99648,0.92793,1.903572667,0.16502,159.99,13.874,0.1372,0.13768,102.89,0.90299,0.13973,0.13768465,0.55661,0.81428,2.2815,55.849,1.4008,3.9585,0.071231,0.13768,30.561,11.955,11.955,0.13566,1.0013,0.92793,0.13613921,0.038163,0.014389,0.14022,223.71,120.82,0.48844,3.9353,118.99,0.11249,0.112887364,8.5118,0.072075,0.083648,2.4008,2.4008,4920.9,0.13614,0.14785,0.8605,-5.39e-06,3.5476,3.021,26.4,13.82559834,2.5781,1.9035128,0.147855981,1.840527511,0.323242577358307,0.0272437632,0,1
0.041112,0.42923,0.16367,1.6607,6.0799,0.21704,0.055993,1.2629,1.0247,0.54206,0.226033425,0.034838,1301,2.3297,0.055993,0.016198,10.405,0.95131,0.073168,0.040121011,0.27381,0.54206,0.2459,0.21689,0.27807,4.4758,0.12331,0.016198,26.802,13.618,0.17046,0.073168,3.4884,0.72357,0.071404313,0.049374,0.10255,0.021167,42.147,31.742,0.4172,1.2629,10.662,0.0087338,0.008523275,0.95844,0.24772,0.07343,0.92092,1.2293,4894.9,0.02407,0.075845,0.97593,0.387816847,35.079,11.499,26.157,4.136525109,5.8728,0.095778626,0.075844003,6.26076862,0.000229908297731273,0.019100408,0,0
0.011068,0.69658,0.1286,1.4666,-4.0185,0,0.011068,0.43559,1.4812,0.30342,0.040156738,0.047312,3628.1,1.4356,0.011068,0.0074719,29.674,0.97207,0.041274,0.00747232,-0.084475,0.064931,0.1006,1.2704,0.21586,4.2374,0.44015,0.028732,69.673,5.2388,2.0729,0.037298,1.4812,0.6756,0.025180934,0.24767,0.23153,0.027865,82.787,53.113,0.091907,1.0297,30.441,-0.017737,-0.01197475,0.5803,0.27562,0.19088,0.50929,1.134,2221.6,0.025181,0.036476,0.99257,1.387383824,12.3,6.8721,67.918,5.374065743,2.4862,0.015889221,0.03647749,11.51788491,0.0057681851594641,0.05901115612,0,0
0.13556,0.75516,-0.12186,0.8105,-31.576,0,0.17525,0.32422,3.4047,0.24484,0.272512401,0.06046,1339,1.3242,0.17525,0.051475,16.619,1.6765,0.19593,0.039815549,0.56473,0.1626,0.22002,9.3995,-0.25453,3.6681,0.22077,0.055465,73.092,4.9937,4.2526,0.19328,3.4047,0.31444,0.056768585,0.0087731,0.11112,0.057549,55.274,38.655,0.87448,0.56945,17.619,0.16534,0.048562282,0.69021,0.64309,0.20025,0.51138,0.65676,-567.56,0.056768,0.55367,0.94864,0.457727496,21.963,9.4426,68.943,5.294282293,7.1112,0.179508552,0.553667701,-27.9394387,0.00294050534028226,0.0305912295,0,0
0.085718,0.51771,0.10339,1.5492,-10.92,0,0.10471,0.93157,1.021,0.48229,0.55622842,0.16818,1100.5,1.9316,0.10471,0.10256,38.119,1.2616,0.13613,0.083954946,0.23586,0.27861,0.29498,2.8009,0.14596,3.39,0.40084,0.14251,76.623,4.7636,1.7321,0.12425,1.021,0.76498,0.121694417,0.6927,0.08496,0.13333,57.644,19.525,0.80391,0.98283,43.401,0.069131,0.067709109,0.56332,0.18825,0.20992,0.68085,1.0799,253.82,0.1217,0.17773,0.90094,0.683115968,9.5753,18.694,67.298,5.423638778,1.4413,0.165572889,0.177731241,9.875229713,0.0081983845432546,0.06699802,0,0
-0.33407,0.62712,-0.37889,0.32994,-243.11,-0.64366,-0.32247,0.59458,0.6974,0.37288,-0.57028915,-0.31783,-1032.7,1.5946,-0.32247,-0.46239,93.301,0.88181,-0.30407,-0.479022082,0.56486,-0.36861,-0.37194,-16.517,-0.46579,4.732,0.89917,-0.4377,222.63,1.6395,1.4782,-0.22964,0.6974,0.38902,-0.329280184,0.0014855,-0.10285,-0.436,97.203,3.9025,-1.874,0.014672,70.189,-0.40489,-0.580570691,0.29749,0.56545,0.60995,0.4584,0.47825,-20439,-0.32928,-0.89593,1.4465,0.165388329,3.9121,93.529,295.94,1.233353966,0.85735,-0.532708022,-0.895918258,-1.840639764,0.00144138952194288,0.100816144,0,0
0.17233,0.15606,0.62657,5.0148,40.135,0,0.17233,5.4077,3.4547,0.84394,1.104254774,0.06438,256.11,6.4077,0.17233,0.049882,28.059,1.0792,0.18321,0.049882768,0.42985,-0.010916,1.4251,16.152,2.8825,3.2048,0.045174,0.050882,17.477,20.885,20.885,0.19534,3.4547,0.84394,0.05654326,0.020507,0.022299,0.053031,82.349,54.29,0.64888,3.3131,29.741,0.13312,0.038533013,5.0148,0.15606,0.047882,3.8825,3.8825,1004.1,0.056543,0.2042,0.95027,1.71e-16,13.008,6.7231,16.489,22.13699859,15.893,1.104238941,0.204196981,5.513669662,0.0880345064665982,0.0500862406,0,0
0.14641,0.62445,0.53917,2.3834,88.425,-0.29391,0.17152,0.60144,2.3077,0.37556,0.440076972,0.1602,616.51,1.6014,0.17152,0.074324,0,0.77523,0.17413,0.063444122,-0.28453,-0.14749,0.55183,66.847,7.585,1.9804,0.083086,0.074469,62.13,5.8747,3.6667,0.018066,2.3077,0.37556,0.007828574,1.1755,0.055909,0.075453,74.459,74.459,0.046043,2.3834,0,-0.02405,-0.010421632,1.4876,0.38975,0.17022,5.2834,5.2834,51.54,0.0078286,0.38985,0.93041,0.624906806,43.721,4.902,61.644,5.920974984,32.465,0.234460974,0.389844499,4.280097186,0,0.1981760452,1,0
-0.11458,0.27975,0.40407,2.5653,15.152,0,-0.11583,2.5746,1.5296,0.72025,-0.448710002,-0.032499,-2054.1,3.5746,-0.11583,-0.075724,77.843,0.87927,-0.10882,-0.074908473,-0.12466,0.69383,-0.17323,-15.371,1.1962,3.8846,0.14599,-0.07352,57.575,6.3395,5.8499,-0.10691,1.5296,0.73871,-0.06989409,0.26419,-0.21836,-0.071145,141.75,63.903,-0.35124,1.3016,72.758,-0.17494,-0.11436977,2.3671,0.25814,0.15774,2.1322,2.1869,3097.5,-0.069895,-0.15908,1.0738,0.030003471,4.6889,5.7118,61.6,5.925466801,4.5282,-0.409577668,-0.159083652,3.785482713,0.0251235316728121,0.06611696,0,0
0.078061,0.055143,0.47202,10.05,1249,0,0.078061,17.135,0.41456,0.94486,1.496654332,0.2632,184.47,18.135,0.078061,0.1883,253.21,1.2021,0.077088,0.188298437,0.15551,0.17949,1.9786,22.123,0.99201,4.8944,-0.18442,0.19403,57.326,6.483,6.1319,0.082465,0.41456,0.94486,0.198921748,2.5301,0.016998,0.18595,345.33,92.126,0.27144,4.5362,310.44,0.04604,0.111057507,9.5058,0.052157,0.15425,1.9857,1.9857,37016,0.19892,0.082617,0.82405,0.003157081,1.4415,3.962,45.922,7.94830991,0.87124,1.415636235,0.082616472,0.87826787,0.49040852480453,0.031050544,1,0
0.084598,0.36809,0.46127,2.3054,37.153,-0.095298,0.098776,1.7167,3.382,0.63191,0.27953362,0.051314,774.17,2.7167,0.098776,0.029206,13.047,1.1062,0.040369,0.025014193,0.60326,0.44493,0.43296,1.4707,2.4883,2.9043,0.10594,0.037322,38.495,9.4818,9.1023,0.031564,3.382,0.63191,0.009332939,0.034286,0.10656,0.011936,86.61,73.563,0.69978,1.9633,13.17,-0.034399,-0.0101712,2.2131,0.35336,0.10547,3.4088,3.4088,370.04,0.0093328,0.13388,0.97159,0.023310282,27.976,4.9618,38.136,9.570975775,18.244,0.229827387,0.13387666,7.331931407,0.0171591851422453,0.074769256,0,0
0.10323,0.39475,0.34012,1.8751,-15.181,-0.028706,0.1272,1.5332,0.85761,0.60525,0.327278341,0.22227,755.88,2.5332,0.1272,0.14831,156.05,1.2123,0.12718,0.120369399,0.28426,0.22836,0.42216,16.35,1.254,4.4632,0.45137,0.15688,176.88,2.0635,2.0317,0.055612,0.85761,0.60936,0.064845326,0.031558,0.069036,0.1483,304.95,148.9,0.28154,0.93172,166.87,0.063759,0.074344982,1.8462,0.38866,0.48461,2.2315,2.2467,9881.7,0.064846,0.17055,0.86454,0.010061958,2.339,2.4513,165.41,2.206581588,3.162,0.261502236,0.170557621,2.521492414,0.0130142873653491,0.0634288356,0,0
0.013988,1.0106,0.19049,1.3989,-26.495,-0.042121,0.013988,-0.010469,1.118,-0.01058,0.029294241,0.074902,4404.8,0.98953,0.013988,0.012511,85.939,1.366,0.018157,0.012511628,0.030499,-0.028133,0.082865,4.3421,0.57373,3.9317,0.86097,0.012812,156.56,2.3314,1.1016,0.0047704,1.118,0.4407,0.004266905,0.109,0.38318,0.016241,201.09,115.15,0.053138,0.84764,86.307,-0.051596,-0.046150268,0.66099,0.4775,0.42893,-0.031865,1.3274,1627.7,0.0042668,-1.3222,0.98772,-50.38563327,4.2472,3.1698,155.89,2.341361257,3.3674,0.013841546,-1.322117202,5.869074492,0.00379241390246283,0.069753138,0,0
0.41319,0.0093572,0.038074,5.069,13.961,0,0.41319,105.87,1.3146,0.99064,44.15744026,0.31431,8.266,106.87,0.41319,0.31431,0,0.66804,0.41319,0.314308535,0.88194,0.3171,44.157,74229,0.03997,2.2544,-0.003667,0.31431,3.789,96.331,96.331,0.41319,1.3146,0.99064,0.314308535,1.8483,0.00075487,0.31432,8.3676,8.3676,72.025,5.069,0,0.41319,0.314308535,5.069,0.0093572,0.010381,1.04,1.04,6.84,0.31432,0.41709,0.68569,2.83e-06,1940.9,43.62,2.5981,140.4907451,1.38,44.1576153,0.417094,34.52749908,0,0,0,0
0.089134,0.34066,0.43136,2.8841,32.739,0,0.10791,1.9355,0.84537,0.65934,0.471346204,0.1772,830.02,2.9355,0.10791,0.12764,156.27,1.057,0.11673,0.105437856,0.19934,0.6407,0.38465,7.5321,1.2698,4.6586,0.38512,0.13788,109.03,3.3476,2.2498,0.078968,0.84537,0.76377,0.093412352,0.081347,0.071583,0.13808,277.05,120.78,0.24627,1.3032,172.37,0.074833,0.088521003,1.9383,0.22894,0.29872,1.9409,2.2483,19652,0.093412,0.13519,0.87882,0.169442169,2.3357,3.022,98.849,3.69253953,2.4886,0.261652857,0.135186702,1.959778375,0.0231959191746948,0.0418965372,0,0
